config_id,train_horizon,evaluation_horizon,policy,year,evaluation_scope,cohort,rows,dates,signals,hits,base_hit,hit_rate,lift,forward_delta_bps,forward_signal_bps,regret_bps,brier,raw_brier,auc,log_loss,week_cells,weeks_with_1_2,week_coverage,mean_cell_week_coverage,signals_per_corridor_week,silent_weeks,max_week_signals,max_silent_week_run,min_year_corridor_coverage
tabm_kzt,5,5,rank90_shared,2024,KZT,common_H5_dates_frozen_contacts,243,243,56,22,0.2674897119341564,0.39285714285714285,1.4686813186813186,61.16705399047085,60.00045141929757,75.7625063478696,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,42,0.8235294117647058,0.8235294117647058,1.0980392156862746,9,2,3,0.8235294117647058
tabm_kzt,5,3,rank90_shared,2025,KZT,common_H5_dates_frozen_contacts,242,242,73,23,0.2644628099173554,0.3150684931506849,1.1913527397260275,10.865542277845947,-7.842215340023443,91.8106498886707,,,,,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,5,rank90_shared,2025,KZT,common_H5_dates_frozen_contacts,242,242,73,21,0.19834710743801653,0.2876712328767123,1.4503424657534247,12.632923289096176,-15.613375598623936,133.28489343871448,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,49,0.9607843137254902,0.9607843137254902,1.4313725490196079,2,2,1,0.9607843137254902
tabm_kzt,5,3,rank90_shared,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,23,0.4230769230769231,0.5227272727272727,1.2355371900826446,34.56512711463824,58.788091668817486,64.63032205942237,,,,,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,5,rank90_shared,2026,KZT,common_H5_dates_frozen_contacts,156,156,44,22,0.36538461538461536,0.5,1.368421052631579,33.609313138031965,70.7738894297511,98.46647881852633,0.19836603170224804,0.20078846641286383,0.7706893496367181,0.5805048418031103,33,31,0.9393939393939394,0.9393939393939394,1.3333333333333333,2,2,1,0.9393939393939394
tabm_kzt,5,3,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,25,15,0.3333333333333333,0.6,1.7999999999999998,76.89947027415245,75.46927487694543,29.690921557502477,,,,,51,24,0.47058823529411764,0.47058823529411764,0.49019607843137253,27,2,8,0.47058823529411764
tabm_kzt,5,5,strict05,2024,KZT,common_H5_dates_frozen_contacts,243,243,25,11,0.2674897119341564,0.44,1.644923076923077,74.29132526519085,73.12472269401758,89.99027598629982,0.1812685987615,0.20662331432123193,0.7094209161624891,0.5353783171139891,51,24,0.47058823529411764,0.47058823529411764,0.49019607843137253,27,2,8,0.47058823529411764
tabm_kzt,5,3,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,9,6,0.2644628099173554,0.6666666666666666,2.5208333333333335,107.46473387013863,88.75697625226924,42.51621528994128,,,,,51,8,0.1568627450980392,0.1568627450980392,0.17647058823529413,43,2,13,0.1568627450980392
tabm_kzt,5,5,strict05,2025,KZT,common_H5_dates_frozen_contacts,242,242,9,5,0.19834710743801653,0.5555555555555556,2.800925925925926,107.8227229125911,79.57642402487097,66.91909458672744,0.1440268164617928,0.148583864018614,0.7226159793814433,0.4515849396580375,51,8,0.1568627450980392,0.1568627450980392,0.17647058823529413,43,2,13,0.1568627450980392
tabm_kzt,5,3,strict05,2026,KZT,common_H5_dates_frozen_contacts,156,156,15,12,0.4230769230769231,0.8,1.8909090909090904,99.95509609248575,124.17806064666499,29.871504640619644,,,,,33,14,0.42424242424242425,0.42424242424242425,0.45454545454545453,19,2,10,0.42424242424242425
