date,unique_authors,category:bank_blocks_compliance,category:benchmark_reference,category:cash_atm,category:crossborder_howto,category:crypto,category:exchange_intent,category:family_support,category:fees_cost,category:partial_fill,category:rate_information,category:rent_study_medical,category:salary_income,category:successful_close,category:timing_forecast,category:trust_safety,category:urgency,category:willing_to_wait,direction:kzt_to_rub,direction:need_eur,direction:need_kzt_offer_unknown,direction:need_rub_offer_unknown,direction:rub_to_kzt,direction:unclassified,events,explicit_rates,messages,probable_listings,strict_listings,text_messages,kzt_per_rub,market_return_1d,market_abs_return_1d,market_90d_percentile,strict_listing_share,rate_information_share,timing_forecast_share,urgency_share_in_strict,rub_to_kzt_share_classified,direction_net
2023-09-06,130,2,3,26,23,12,2,2,27,3,52,4,6,3,2,6,2,3,0,0,0,0,0,0,801,0,801,1,0,791,4.74145043209151,0.006522529241606678,0.006522529241606678,0.17777777777777778,0.0,0.06491885143570537,0.0024968789013732834,,,
2023-09-07,84,1,0,23,13,14,0,1,10,1,13,2,2,0,0,6,1,0,0,0,0,0,0,1,412,0,412,1,1,407,4.721900453123407,-0.004123206442438576,0.004123206442438576,0.16666666666666666,0.0024271844660194173,0.03155339805825243,0.0,1.0,,
2023-09-08,83,0,0,19,12,13,0,0,11,0,31,1,0,1,4,5,1,2,0,0,0,0,0,1,375,0,375,1,1,368,4.750398930938129,0.006035383019536322,0.006035383019536322,0.23333333333333334,0.0026666666666666666,0.08266666666666667,0.010666666666666666,1.0,,
2023-09-09,76,2,0,18,12,14,0,1,6,0,14,6,3,1,0,6,0,0,0,0,0,0,0,0,281,0,281,0,0,280,4.750398930938129,0.0,0.0,0.24444444444444444,0.0,0.0498220640569395,0.0,,,
2023-09-10,74,2,0,12,9,6,0,1,14,0,15,1,5,1,0,14,0,2,0,0,1,0,0,1,337,0,337,2,2,334,4.7454977647979995,-0.0010317377995792132,0.0010317377995792132,0.2,0.005934718100890208,0.04451038575667656,0.0,0.0,1.0,1.0
2023-09-11,106,6,0,18,8,6,0,0,9,0,16,5,3,0,1,8,0,1,0,0,0,0,0,2,348,0,348,2,2,345,4.859895448918721,0.024106572121753045,0.024106572121753045,0.45555555555555555,0.005747126436781609,0.04597701149425287,0.0028735632183908046,0.0,,
2023-09-12,111,0,0,21,13,5,0,2,22,0,14,4,4,3,0,4,1,0,1,0,0,0,0,0,496,0,496,2,1,494,4.886296576279986,0.005432447598670009,0.005432447598670009,0.5555555555555556,0.0020161290322580645,0.028225806451612902,0.0,1.0,0.0,-1.0
2023-09-13,102,2,0,17,8,10,0,0,12,0,18,2,0,1,0,7,0,0,0,0,0,0,1,1,404,0,404,2,2,391,4.857403153298212,-0.005913153761896939,0.005913153761896939,0.45555555555555555,0.0049504950495049506,0.04455445544554455,0.0,0.0,1.0,1.0
2023-09-14,81,2,0,18,6,2,0,2,5,0,21,0,0,2,2,3,1,1,0,0,0,0,0,0,289,0,289,0,0,284,4.840870552746232,-0.0034035883022710545,0.0034035883022710545,0.4,0.0,0.0726643598615917,0.006920415224913495,,,
2023-09-15,76,3,0,27,9,7,2,0,10,1,19,3,0,1,2,5,0,1,0,0,0,0,0,2,321,0,321,2,2,318,4.835582296574073,-0.0010924184223761735,0.0010924184223761735,0.4,0.006230529595015576,0.059190031152647975,0.006230529595015576,0.0,,
2023-09-16,80,2,0,21,13,13,6,0,17,0,17,5,0,1,1,4,4,0,0,0,0,0,0,2,445,0,445,6,2,443,4.827477048005401,-0.0016761680541380608,0.0016761680541380608,0.3888888888888889,0.0044943820224719105,0.038202247191011236,0.0022471910112359553,2.0,,
2023-09-17,60,1,0,19,4,2,0,0,14,1,15,2,0,0,1,2,0,0,0,0,0,0,0,1,177,0,177,1,1,176,4.827747446567638,5.6012397272819925e-05,5.6012397272819925e-05,0.4,0.005649717514124294,0.0847457627118644,0.005649717514124294,0.0,,
2023-09-18,85,0,3,13,9,4,0,2,8,0,19,1,0,1,1,4,0,1,0,0,0,0,0,4,301,0,301,4,4,295,4.907652052313703,0.01655111553171129,0.01655111553171129,0.7111111111111111,0.013289036544850499,0.06312292358803986,0.0033222591362126247,0.0,,
2023-09-19,90,1,0,19,14,6,1,2,5,1,12,6,2,3,1,9,3,3,0,0,0,0,0,1,633,0,633,1,1,627,4.869584615908243,-0.0077567512936279615,0.0077567512936279615,0.5555555555555556,0.001579778830963665,0.018957345971563982,0.001579778830963665,3.0,,
2023-09-20,93,3,1,20,8,9,1,1,16,2,29,2,0,1,0,3,0,0,0,0,0,0,0,1,470,0,470,1,1,457,4.935538760547295,0.013544100748057453,0.013544100748057453,0.8444444444444444,0.002127659574468085,0.06170212765957447,0.0,0.0,,
2023-09-21,78,0,0,7,11,8,2,1,5,0,12,2,0,3,3,4,0,1,0,0,0,0,0,4,324,0,324,4,4,318,4.966662758932282,0.006306099474646887,0.006306099474646887,0.8888888888888888,0.012345679012345678,0.037037037037037035,0.009259259259259259,0.0,,
2023-09-22,66,3,0,17,4,6,0,1,5,0,14,2,1,2,0,9,0,0,0,0,0,0,0,1,273,0,273,1,1,265,4.93372605118394,-0.006631557113296438,0.006631557113296438,0.8444444444444444,0.003663003663003663,0.05128205128205128,0.0,0.0,,
2023-09-23,55,2,1,8,4,2,1,0,0,0,10,1,0,0,1,5,0,0,0,0,0,0,0,0,125,0,125,0,0,120,4.916926728076906,-0.0034049971426773906,0.0034049971426773906,0.7555555555555555,0.0,0.08,0.008,,,
2023-09-24,63,2,0,9,3,7,0,0,6,0,7,2,2,0,1,4,0,0,0,0,0,0,0,0,206,0,206,0,0,203,4.916926728076906,0.0,0.0,0.7666666666666667,0.0,0.03398058252427184,0.0048543689320388345,,,
2023-09-25,61,0,0,4,5,1,0,1,0,1,4,2,2,2,0,2,0,1,0,0,0,0,0,0,186,0,186,0,0,177,4.945198955559707,0.0057499794172974905,0.0057499794172974905,0.9,0.0,0.021505376344086023,0.0,,,
2023-09-26,84,6,0,12,12,3,0,5,9,0,13,4,3,2,2,8,2,2,0,0,0,0,0,2,375,0,375,2,2,371,4.9643484649563945,0.003872343573792625,0.003872343573792625,0.9333333333333333,0.005333333333333333,0.034666666666666665,0.005333333333333333,1.0,,
2023-09-27,87,0,0,8,10,5,0,0,11,1,13,2,4,2,1,8,0,0,0,0,0,0,0,1,254,1,254,1,1,250,4.943565414408808,-0.004186460860734265,0.004186460860734265,0.9,0.003937007874015748,0.051181102362204724,0.003937007874015748,0.0,,
2023-09-28,84,0,1,11,10,13,1,0,11,0,21,1,1,0,1,11,4,0,0,0,0,0,0,0,393,0,393,0,0,391,4.910834486377081,-0.006620915328909627,0.006620915328909627,0.7333333333333333,0.0,0.05343511450381679,0.002544529262086514,,,
2023-09-29,65,2,0,8,11,3,0,1,17,0,17,1,3,0,2,5,1,0,0,0,0,0,0,0,211,0,211,1,0,209,4.880230928571429,-0.00623184468760829,0.00623184468760829,0.5888888888888889,0.0,0.08056872037914692,0.009478672985781991,,,
2023-09-30,51,1,0,11,5,5,0,3,6,0,11,2,0,2,1,7,0,0,0,0,0,0,0,0,323,0,323,0,0,320,4.885603224489795,0.0011008282183768703,0.0011008282183768703,0.6111111111111112,0.0,0.034055727554179564,0.0030959752321981426,,,
2023-10-01,68,0,0,9,6,2,1,2,2,0,13,1,0,0,1,2,0,0,0,0,0,0,0,0,174,0,174,0,0,173,4.885603723020788,1.0204082689924121e-07,1.0204082689924121e-07,0.6222222222222222,0.0,0.07471264367816093,0.005747126436781609,,,
2023-10-02,94,6,0,16,9,3,0,0,11,1,11,3,5,0,0,10,0,2,0,0,0,0,0,0,326,0,326,0,0,324,4.823731592295633,-0.012664172993322231,0.012664172993322231,0.3888888888888889,0.0,0.03374233128834356,0.0,,,
2023-10-03,98,0,0,39,13,7,0,7,6,2,27,5,1,1,0,3,0,0,0,0,0,0,0,0,351,0,351,1,0,346,4.810389447783508,-0.002765938414449831,0.002765938414449831,0.32222222222222224,0.0,0.07692307692307693,0.0,,,
2023-10-04,94,3,0,24,5,3,0,1,8,0,27,6,1,0,2,6,0,2,0,0,0,0,0,2,406,0,406,2,2,405,4.798071925395609,-0.0025606081423561466,0.0025606081423561466,0.3111111111111111,0.0049261083743842365,0.0665024630541872,0.0049261083743842365,0.0,,
2023-10-05,93,3,0,7,6,2,2,3,4,0,19,0,2,1,1,5,0,0,0,0,0,0,0,0,268,0,268,0,0,262,4.764776318110269,-0.006939372273498168,0.006939372273498168,0.2777777777777778,0.0,0.0708955223880597,0.0037313432835820895,,,
2023-10-06,66,3,0,5,8,3,0,1,10,0,9,1,0,0,0,7,1,0,0,0,0,0,0,0,170,0,170,0,0,170,4.727171197126749,-0.007892316128374821,0.007892316128374821,0.17777777777777778,0.0,0.052941176470588235,0.0,,,
2023-10-07,63,3,0,8,4,5,0,0,6,0,13,0,1,2,0,7,1,0,0,0,0,0,0,0,186,0,186,0,0,184,4.727171197126749,0.0,0.0,0.18888888888888888,0.0,0.06989247311827956,0.0,,,
2023-10-08,65,5,0,7,5,3,0,0,6,0,13,3,0,2,1,5,0,0,0,0,0,0,0,1,189,0,189,1,1,188,4.705039763017046,-0.0046817500756382024,0.0046817500756382024,0.14444444444444443,0.005291005291005291,0.06878306878306878,0.005291005291005291,0.0,,
2023-10-09,76,1,0,15,12,1,2,1,18,0,24,2,2,1,3,3,2,2,0,0,0,0,1,1,345,0,345,5,2,341,4.816693055411628,0.023730573601568494,0.023730573601568494,0.43333333333333335,0.005797101449275362,0.06956521739130435,0.008695652173913044,1.0,1.0,1.0
2023-10-10,103,1,0,26,15,11,0,0,9,0,25,3,2,2,1,6,2,0,0,0,0,0,0,4,337,0,337,4,4,332,4.760350109956346,-0.01169743324042205,0.01169743324042205,0.3111111111111111,0.011869436201780416,0.07418397626112759,0.002967359050445104,0.5,,
2023-10-11,104,3,0,14,11,3,0,2,9,1,14,7,2,2,0,4,2,0,0,0,0,0,0,1,415,0,415,1,1,413,4.769720143135954,0.0019683495884075253,0.0019683495884075253,0.34444444444444444,0.0024096385542168677,0.033734939759036145,0.0,2.0,,
2023-10-12,75,3,0,7,8,4,0,1,29,1,18,3,3,2,0,7,2,0,0,0,0,0,0,0,327,0,327,0,0,326,4.873366410947017,0.02173005222543689,0.02173005222543689,0.6777777777777778,0.0,0.05504587155963303,0.0,,,
2023-10-13,78,3,0,16,5,1,1,1,8,0,16,4,0,2,0,8,1,1,0,0,0,0,0,2,355,0,355,3,2,350,4.880479902539205,0.0014596668898545495,0.0014596668898545495,0.7111111111111111,0.005633802816901409,0.04507042253521127,0.0,0.5,,
2023-10-14,65,2,0,9,5,4,1,0,6,0,23,1,1,2,1,4,0,0,0,0,0,0,0,2,207,0,207,2,2,206,4.882548663969348,0.00042388483744515426,0.00042388483744515426,0.7222222222222222,0.00966183574879227,0.1111111111111111,0.004830917874396135,0.0,,
2023-10-15,56,4,1,11,7,1,0,2,12,0,20,3,1,0,1,5,1,0,0,0,0,0,0,0,194,0,194,0,0,193,4.882548663969348,0.0,0.0,0.7333333333333333,0.0,0.10309278350515463,0.005154639175257732,,,
2023-10-16,73,0,1,44,4,1,0,2,23,0,40,0,0,0,2,5,0,1,0,0,0,0,0,2,389,0,389,2,2,384,4.902803163841808,0.00414834572401257,0.00414834572401257,0.7888888888888889,0.005141388174807198,0.10282776349614396,0.005141388174807198,0.0,,
2023-10-17,81,6,1,12,9,6,0,1,11,3,19,0,6,2,0,5,2,1,0,0,0,0,0,0,365,0,365,0,0,360,4.904666697483308,0.00038009554518603217,0.00038009554518603217,0.8,0.0,0.052054794520547946,0.0,,,
2023-10-18,75,2,0,20,16,9,0,2,12,0,24,4,5,4,1,7,3,2,0,0,0,0,0,0,420,0,420,0,0,416,4.9156739145363915,0.00224423344785718,0.00224423344785718,0.8444444444444444,0.0,0.05714285714285714,0.002380952380952381,,,
2023-10-19,61,1,0,12,8,6,0,0,9,3,22,1,0,1,1,5,0,1,0,0,0,0,0,0,258,0,258,0,0,253,4.955845329737545,0.008172107405733486,0.008172107405733486,0.9777777777777777,0.0,0.08527131782945736,0.003875968992248062,,,
2023-10-20,56,0,0,10,5,6,0,0,9,0,22,0,1,2,1,3,1,0,0,0,0,0,0,0,225,0,225,0,0,225,5.023085111656988,0.013567772487969032,0.013567772487969032,1.0,0.0,0.09777777777777778,0.0044444444444444444,,,
2023-10-21,50,0,0,5,6,5,0,0,7,0,10,3,1,0,0,4,0,1,0,0,0,0,0,0,187,0,187,0,0,186,5.0147215499330935,-0.0016650248876900475,0.0016650248876900475,0.9888888888888889,0.0,0.053475935828877004,0.0,,,
2023-10-22,45,0,0,3,4,1,2,1,11,0,11,1,0,1,0,5,0,0,0,0,0,0,0,0,221,0,221,0,0,218,5.0147215499330935,0.0,0.0,0.9888888888888889,0.0,0.049773755656108594,0.0,,,
2023-10-23,81,0,1,28,9,1,1,0,14,0,22,1,2,2,2,3,0,0,0,0,0,0,0,2,311,0,311,2,2,309,5.053332286318535,0.007699477628215767,0.007699477628215767,1.0,0.006430868167202572,0.0707395498392283,0.006430868167202572,0.0,,
2023-10-24,88,2,0,10,19,10,1,1,10,0,18,4,0,1,3,8,1,2,0,0,0,0,0,0,369,0,369,0,0,366,5.102841938702557,0.009797426644209573,0.009797426644209573,1.0,0.0,0.04878048780487805,0.008130081300813009,,,
2023-10-25,65,2,0,9,10,3,0,2,11,0,17,0,2,2,0,3,1,1,0,0,0,0,0,2,277,0,277,2,2,277,5.100631929811041,-0.0004330937383645317,0.0004330937383645317,0.9888888888888889,0.007220216606498195,0.061371841155234655,0.0,0.5,,
2023-10-26,80,7,0,9,12,10,0,2,21,0,27,5,1,0,5,7,2,4,0,0,0,0,0,1,420,0,420,1,1,415,5.064465882723965,-0.007090503213082466,0.007090503213082466,0.9777777777777777,0.002380952380952381,0.06428571428571428,0.011904761904761904,2.0,,
2023-10-27,90,5,1,7,13,6,0,4,7,1,19,2,5,3,0,4,2,0,0,0,0,0,0,0,352,0,352,0,0,350,5.027531393580827,-0.007292869573695793,0.007292869573695793,0.9555555555555556,0.0,0.05397727272727273,0.0,,,
2023-10-28,63,5,0,11,10,8,0,0,8,1,8,4,0,0,0,3,1,0,0,0,0,0,0,0,228,0,228,0,0,223,4.998010222718707,-0.00587190184427544,0.00587190184427544,0.9111111111111111,0.0,0.03508771929824561,0.0,,,
2023-10-29,64,5,0,4,4,2,0,3,5,0,10,4,1,3,1,5,2,0,0,0,0,0,0,0,267,0,267,0,0,260,4.982794617450175,-0.0030443325624603945,0.0030443325624603945,0.9,0.0,0.03745318352059925,0.003745318352059925,,,
2023-10-30,83,0,0,3,10,4,0,0,12,0,14,2,4,0,0,7,0,1,0,0,0,0,1,2,288,0,288,3,3,284,5.0717401697731805,0.017850535523080024,0.017850535523080024,0.9777777777777777,0.010416666666666666,0.04861111111111111,0.0,0.0,1.0,1.0
2023-10-31,85,1,1,17,11,2,1,1,13,0,22,4,1,1,0,6,0,1,0,0,0,0,0,1,388,0,388,1,1,385,5.024400931981924,-0.009333924098358093,0.009333924098358093,0.9333333333333333,0.002577319587628866,0.05670103092783505,0.0,0.0,,
2023-11-01,64,4,1,3,7,12,4,1,11,0,19,0,0,2,2,12,1,3,0,0,0,0,0,1,300,0,300,3,1,298,5.0734906587024975,0.009770264631570713,0.009770264631570713,0.9777777777777777,0.0033333333333333335,0.06333333333333334,0.006666666666666667,1.0,,
2023-11-02,72,3,0,13,7,6,0,0,10,0,14,1,1,1,1,5,1,3,0,0,0,0,0,0,275,0,275,0,0,270,4.998171022855155,-0.014845722780261195,0.014845722780261195,0.8777777777777778,0.0,0.05090909090909091,0.0036363636363636364,,,
2023-11-03,76,4,0,6,6,3,0,0,7,0,15,1,1,1,1,7,1,1,0,0,0,0,0,0,259,0,259,0,0,256,5.004825972363254,0.0013314769498018464,0.0013314769498018464,0.8777777777777778,0.0,0.05791505791505792,0.003861003861003861,,,
2023-11-04,65,2,0,7,8,3,0,0,8,0,19,1,1,0,1,4,0,0,0,0,0,0,1,3,176,0,176,5,4,175,5.004825972363254,0.0,0.0,0.8777777777777778,0.022727272727272728,0.10795454545454546,0.005681818181818182,0.0,1.0,1.0
2023-11-05,61,3,0,15,5,4,0,1,7,1,7,1,2,0,1,7,2,1,0,0,0,0,0,0,211,0,211,0,0,208,5.027565396078609,0.004543499382580363,0.004543499382580363,0.9333333333333333,0.0,0.03317535545023697,0.004739336492890996,,,
2023-11-06,56,1,0,6,7,4,0,0,9,0,12,1,0,0,3,6,1,1,0,0,0,0,0,0,144,0,144,2,0,143,5.005469835727719,-0.004394882733524286,0.004394882733524286,0.8666666666666667,0.0,0.08333333333333333,0.020833333333333332,,,
2023-11-07,101,5,0,24,11,9,1,0,15,1,15,12,6,2,2,8,1,1,0,0,0,0,1,0,471,0,471,2,1,469,5.052506720955373,0.009397096930225723,0.009397096930225723,0.9333333333333333,0.0021231422505307855,0.03184713375796178,0.004246284501061571,1.0,1.0,1.0
2023-11-08,82,2,0,18,8,6,0,1,13,0,19,4,1,3,2,4,0,1,0,0,0,0,0,0,270,0,270,0,0,268,5.105935697926212,0.01057474634308564,0.01057474634308564,1.0,0.0,0.07037037037037037,0.007407407407407408,,,
2023-11-09,94,1,0,21,8,4,0,0,5,0,11,5,0,3,1,11,0,0,0,0,0,0,0,0,311,0,311,1,0,308,5.08512712085051,-0.004075369982460386,0.004075369982460386,0.9666666666666667,0.0,0.03536977491961415,0.003215434083601286,,,
2023-11-10,91,1,0,11,15,4,2,0,16,0,14,3,2,1,1,10,0,1,0,0,0,0,0,0,349,0,349,0,0,341,5.069773941529898,-0.0030192321559985302,0.0030192321559985302,0.9333333333333333,0.0,0.04011461318051576,0.0028653295128939827,,,
2023-11-11,59,0,0,6,6,5,1,1,6,0,10,1,0,2,2,3,2,1,0,0,0,0,1,0,223,0,223,1,1,222,5.052674657705851,-0.0033727901916839054,0.0033727901916839054,0.9,0.004484304932735426,0.04484304932735426,0.008968609865470852,2.0,1.0,1.0
2023-11-12,53,1,3,12,2,18,1,2,6,2,16,8,0,0,0,9,0,0,0,0,0,0,0,0,391,0,391,0,0,383,5.051159309929311,-0.0002999100237395247,0.0002999100237395247,0.8777777777777778,0.0,0.04092071611253197,0.0,,,
2023-11-13,59,4,0,2,1,2,0,0,7,0,12,2,1,3,1,3,0,1,0,0,0,0,0,0,227,0,227,1,0,224,5.071748554447588,0.0040761423774149375,0.0040761423774149375,0.9444444444444444,0.0,0.05286343612334802,0.004405286343612335,,,
2023-11-14,77,9,0,9,7,4,1,6,7,0,15,2,0,0,1,10,1,0,0,0,0,0,0,0,435,0,435,0,0,433,5.12156895927042,0.009823122003779883,0.009823122003779883,1.0,0.0,0.034482758620689655,0.0022988505747126436,,,
2023-11-15,81,3,2,16,4,3,0,0,12,0,22,8,1,2,2,5,0,0,0,0,0,0,0,0,378,0,378,0,0,365,5.18307587693852,0.012009389731396203,0.012009389731396203,1.0,0.0,0.0582010582010582,0.005291005291005291,,,
2023-11-16,69,2,0,3,11,0,0,0,5,0,22,4,0,0,1,4,0,1,0,0,0,0,0,2,282,0,282,2,2,277,5.17073931161249,-0.002380162980233358,0.002380162980233358,0.9888888888888889,0.0070921985815602835,0.07801418439716312,0.0035460992907801418,0.0,,
2023-11-17,55,1,0,2,4,2,0,2,9,0,8,2,1,1,1,10,0,1,0,0,0,0,0,0,176,0,176,0,0,175,5.156661976506105,-0.002722499483733376,0.002722499483733376,0.9777777777777777,0.0,0.045454545454545456,0.005681818181818182,,,
2023-11-18,61,0,1,8,4,1,1,0,21,0,13,4,0,0,1,5,0,0,0,0,1,0,0,0,216,0,216,3,1,215,5.129863389995852,-0.00519688640293825,0.00519688640293825,0.9666666666666667,0.004629629629629629,0.06018518518518518,0.004629629629629629,0.0,1.0,1.0
2023-11-19,50,5,0,6,8,0,0,0,12,0,1,0,1,3,0,7,1,0,0,0,0,0,0,0,198,0,198,0,0,197,5.151406420428391,0.004199532968958142,0.004199532968958142,0.9666666666666667,0.0,0.005050505050505051,0.0,,,
2023-11-20,68,2,2,5,7,5,0,0,4,0,9,0,2,0,0,10,2,0,0,0,1,0,0,1,241,0,241,3,2,234,5.224281688698649,0.014146674193918019,0.014146674193918019,1.0,0.008298755186721992,0.03734439834024896,0.0,1.0,1.0,1.0
2023-11-21,48,12,0,9,4,4,1,1,13,0,18,3,0,3,2,7,3,1,0,0,0,0,0,0,226,0,226,0,0,224,5.196312146169055,-0.005353758506188133,0.005353758506188133,0.9888888888888889,0.0,0.07964601769911504,0.008849557522123894,,,
2023-11-22,77,3,1,11,12,4,0,0,13,0,20,0,3,1,6,10,0,2,0,0,0,0,0,2,326,0,326,2,2,326,5.172437349103394,-0.004594565606160339,0.004594565606160339,0.9666666666666667,0.006134969325153374,0.06134969325153374,0.018404907975460124,0.0,,
2023-11-23,50,0,0,10,7,4,0,0,6,0,8,1,1,1,1,11,0,2,0,0,0,0,0,0,209,0,209,1,0,202,5.231045123879368,0.011330784854481246,0.011330784854481246,1.0,0.0,0.03827751196172249,0.004784688995215311,,,
2023-11-24,52,0,0,6,9,1,0,0,4,0,4,1,2,2,0,6,1,0,0,0,0,0,0,2,168,0,168,2,2,164,5.166707459680161,-0.012299198855217242,0.012299198855217242,0.9333333333333333,0.011904761904761904,0.023809523809523808,0.0,0.5,,
2023-11-25,44,3,0,8,5,6,0,1,0,0,13,0,0,0,1,8,0,0,0,0,0,0,0,0,145,0,145,0,0,143,5.15281357433783,-0.0026891178667954874,0.0026891178667954874,0.9111111111111111,0.0,0.0896551724137931,0.006896551724137931,,,
2023-11-26,47,1,1,14,4,1,1,0,8,0,18,1,0,1,0,3,0,0,0,0,0,0,0,0,146,0,146,0,0,145,5.15281351662262,-1.120071757565455e-08,1.120071757565455e-08,0.9,0.0,0.1232876712328767,0.0,,,
2023-11-27,66,0,0,5,14,7,0,1,5,0,12,2,4,1,0,10,0,0,0,0,0,0,0,0,307,0,307,1,0,303,5.16013635241402,0.0014211334774250073,0.0014211334774250073,0.9222222222222223,0.0,0.03908794788273615,0.0,,,
2023-11-28,73,9,0,10,6,4,1,3,4,1,25,1,6,0,1,16,2,0,0,0,0,0,0,0,303,0,303,0,0,299,5.175981448152311,0.0030706738458332605,0.0030706738458332605,0.9555555555555556,0.0,0.08250825082508251,0.0033003300330033004,,,
2023-11-29,56,4,0,17,9,6,1,2,8,2,15,1,2,1,0,14,1,0,0,0,0,0,0,0,315,0,315,1,0,312,5.174798521984586,-0.00022854142341388606,0.00022854142341388606,0.9444444444444444,0.0,0.047619047619047616,0.0,,,
2023-11-30,50,3,1,7,3,1,0,2,8,0,13,1,4,2,0,10,1,0,0,0,0,0,0,1,206,0,206,2,1,204,5.1053401759230725,-0.013422425195189214,0.013422425195189214,0.8111111111111111,0.0048543689320388345,0.06310679611650485,0.0,1.0,,
2023-12-01,51,1,0,3,9,7,0,0,4,0,15,3,0,0,1,6,1,0,0,0,0,0,0,0,176,0,176,0,0,175,5.041004464816926,-0.012601650211195525,0.012601650211195525,0.6666666666666666,0.0,0.08522727272727272,0.005681818181818182,,,
2023-12-02,34,0,1,5,1,1,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,126,0,126,1,1,125,5.041004464816926,0.0,0.0,0.6666666666666666,0.007936507936507936,0.023809523809523808,0.0,0.0,,
2023-12-03,42,4,0,8,4,2,1,0,3,0,6,0,0,1,0,6,1,0,0,0,0,0,0,0,201,0,201,0,0,194,5.0624832754542926,0.004260819601981103,0.004260819601981103,0.7111111111111111,0.0,0.029850746268656716,0.0,,,
2023-12-04,62,0,0,13,5,1,0,0,6,0,15,1,5,1,1,3,1,1,0,0,0,0,0,1,237,0,237,1,1,234,5.053264437023855,-0.0018210111379796112,0.0018210111379796112,0.6888888888888889,0.004219409282700422,0.06329113924050633,0.004219409282700422,1.0,,
2023-12-05,54,2,0,15,6,5,1,0,8,0,10,1,0,1,1,7,0,1,0,0,0,0,0,0,189,0,189,1,0,189,5.111821055840377,0.011587879388914146,0.011587879388914146,0.8222222222222222,0.0,0.05291005291005291,0.005291005291005291,,,
2023-12-06,60,7,1,7,3,11,0,1,11,2,17,0,1,0,0,10,1,1,0,0,0,0,0,0,377,0,377,0,0,370,4.974416162138976,-0.026879832490304567,0.026879832490304567,0.4777777777777778,0.0,0.04509283819628647,0.0,,,
2023-12-07,61,0,1,3,12,1,1,1,9,0,16,3,2,0,1,9,1,0,0,0,0,0,0,0,256,0,256,0,0,253,4.992754517968154,0.003686534305021416,0.003686534305021416,0.4888888888888889,0.0,0.0625,0.00390625,,,
2023-12-08,49,2,1,4,5,5,1,0,11,0,5,1,1,0,0,10,1,0,0,0,0,0,0,0,229,0,229,0,0,228,4.979464543209424,-0.002661852232250017,0.002661852232250017,0.4666666666666667,0.0,0.021834061135371178,0.0,,,
2023-12-09,43,3,0,3,3,2,0,0,3,0,6,0,1,1,0,2,0,0,0,0,0,0,0,0,118,0,118,0,0,114,4.983016048863502,0.0007132304333647976,0.0007132304333647976,0.4777777777777778,0.0,0.05084745762711865,0.0,,,
2023-12-10,50,3,0,10,3,0,0,0,5,0,10,0,0,2,0,7,0,0,0,0,0,0,0,3,151,0,151,3,3,151,4.987067928892278,0.0008131380651885678,0.0008131380651885678,0.4777777777777778,0.019867549668874173,0.06622516556291391,0.0,0.0,,
2023-12-11,60,4,0,16,5,3,0,0,0,1,10,3,2,1,0,6,0,0,0,0,0,0,0,1,258,0,258,1,1,256,5.038492621956479,0.01031160870423986,0.01031160870423986,0.6111111111111112,0.003875968992248062,0.03875968992248062,0.0,0.0,,
2023-12-12,43,3,0,3,6,0,0,1,3,0,9,2,1,0,1,6,1,0,0,0,0,0,0,1,156,0,156,1,1,154,5.06191521172926,0.0046487295963699715,0.0046487295963699715,0.6888888888888889,0.00641025641025641,0.057692307692307696,0.00641025641025641,1.0,,
2023-12-13,61,2,1,8,12,2,1,1,8,2,15,1,1,2,1,11,0,0,0,0,0,0,0,0,344,0,344,0,0,339,5.100083802112285,0.007540345657031544,0.007540345657031544,0.7666666666666667,0.0,0.0436046511627907,0.0029069767441860465,,,
2023-12-14,51,0,0,7,3,1,0,0,3,0,3,2,2,1,1,9,0,1,0,0,0,0,0,0,190,0,190,0,0,180,5.1001961172745,2.202221896219214e-05,2.202221896219214e-05,0.7666666666666667,0.0,0.015789473684210527,0.005263157894736842,,,
2023-12-15,44,6,0,6,4,3,0,0,6,0,9,0,6,1,1,3,0,0,0,0,0,0,0,0,199,0,199,0,0,195,5.067329538481548,-0.006444179407460782,0.006444179407460782,0.6888888888888889,0.0,0.04522613065326633,0.005025125628140704,,,
2023-12-16,36,0,0,6,2,1,1,0,3,0,4,0,0,0,1,5,1,0,0,0,0,0,0,0,139,0,139,0,0,136,5.090370364568651,0.004546936589011841,0.004546936589011841,0.7444444444444445,0.0,0.02877697841726619,0.007194244604316547,,,
2023-12-17,42,2,0,5,3,3,0,1,1,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,142,0,142,0,0,139,5.090237563562872,-2.6088672585244943e-05,2.6088672585244943e-05,0.7333333333333333,0.0,0.02112676056338028,0.0,,,
2023-12-18,45,0,0,11,5,5,1,0,5,1,6,0,0,3,0,4,0,0,0,0,0,0,0,0,205,0,205,0,0,204,5.069752857835367,-0.004024312317786327,0.004024312317786327,0.6666666666666666,0.0,0.02926829268292683,0.0,,,
2023-12-19,43,0,1,6,1,2,0,2,3,1,8,2,1,0,1,4,0,1,0,0,0,0,0,0,233,0,233,0,0,233,5.053940552635691,-0.003118949906056767,0.003118949906056767,0.6111111111111112,0.0,0.034334763948497854,0.004291845493562232,,,
