config_id,cutoff,corridor,signals,hit_rate,lift,forward_delta_bps,symmetric_delta_bps,regret_bps,brier,logloss,auc,ece10,rows,dates,mean_signals_per_corridor_week,min_cell_week_coverage,mean_cell_week_coverage
small_no_oxr,2026-03-01,KZT,25.0,0.44,1.1183333333333334,38.43041228728931,27.79809510159678,101.14783756176828,0.2573560194159765,0.739450722949497,0.6038851351351351,0.17211007026160272,122,122,0.9943181818181819,0.875,0.875
small_no_oxr,2026-03-01,TJS,29.0,0.3448275862068966,0.9145427286356822,0.08645516608327523,2.9428011630667728,104.88767233984008,0.24934544793800867,0.7140258850700314,0.5883867276887873,0.14064300240796948,122,122,1.1534090909090908,1.0,1.0
small_no_oxr,2026-03-01,UZS,27.0,0.5925925925925926,1.3903133903133904,29.82868896460182,28.025269613012863,98.79067448677405,0.2573939773276284,0.7325382203902031,0.6596153846153847,0.17409090729460805,122,122,1.0738636363636365,0.9583333333333334,0.9583333333333334
synth_availability2010_D2,2023-01-01,AMD,56.0,0.44642857142857145,1.137218045112782,31.942339087941544,29.636402674964536,79.81563607756577,0.20437539315858147,0.5912537280098027,0.7440028643036162,0.07047393698061083,242,242,1.1264367816091954,0.9791666666666666,0.9791666666666666
synth_availability2010_D2,2023-01-01,KGS,59.0,0.5084745762711864,1.309051568698161,19.446977510868383,18.82079923406205,70.72000629193917,0.1940933636483715,0.5686447577754644,0.7880606670500286,0.12405345517031456,242,242,1.1867816091954022,1.0,1.0
synth_availability2010_D2,2023-01-01,KZT,57.0,0.43859649122807015,1.192588212103292,16.541064430438198,17.933906366043086,106.2252181527494,0.19777935566551272,0.5793360892031684,0.7439597561871191,0.07124055424541517,242,242,1.146551724137931,1.0,1.0
synth_availability2010_D2,2023-01-01,TJS,55.0,0.4727272727272727,1.2170212765957447,25.46568100064886,24.38728320071713,82.59127342270035,0.1973966235641745,0.5762660248407889,0.7671794134560092,0.09475909208691186,242,242,1.1063218390804597,0.9791666666666666,0.9791666666666666
synth_availability2010_D2,2023-01-01,UZS,56.0,0.5,1.2736842105263158,34.382157306022854,28.33366010206357,67.61086504460984,0.20461651025182076,0.5913626443031161,0.7257429287504474,0.0799416114741934,242,242,1.1264367816091954,0.9791666666666666,0.9791666666666666
synth_availability2010_D2,2024-01-01,AMD,45.0,0.4888888888888889,1.3976470588235292,37.165415169482465,17.122787276301533,73.6371606265009,0.197765334466534,0.5802945429109205,0.7393521965748324,0.08013826072850891,243,243,0.9,0.8571428571428571,0.8571428571428571
synth_availability2010_D2,2024-01-01,KGS,43.0,0.46511627906976744,1.255813953488372,35.285410163183094,16.335783138233545,67.91413176251612,0.20177059157239263,0.5883621025460659,0.7271241830065358,0.09516531254608694,243,243,0.86,0.8367346938775511,0.8367346938775511
