cutoff,rule,delay,rows,first_date,last_date,brier,log_loss,raw_brier,candidate_frequency_per_week,weeks_1_to_2_share,threshold,candidate_count,candidate_quality,candidate_lift,candidate_lift_standardized,candidate_lift_unstandardized,forward_delta_bps,forward_bps_absolute,forward_bps_per_candidate,regret_bps_per_candidate
2026-01-01,feature_dropout,0,156,2026-01-13,2026-08-25,0.21948673122526877,0.6391701596261515,0.21174980223843876,1.0577777777777777,0.9393939393939394,0.14034114213724633,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,48.67024917998282,85.83482547170193,85.83482547170193,77.58216782011235
2026-01-01,feature_dropout,1,156,2026-01-13,2026-08-25,0.23040354302728716,0.673502273731473,0.22262907378527325,1.12,0.9393939393939394,0.14034114213724633,36,0.4444444444444444,1.216374269005848,1.216374269005848,1.2163742690058479,22.07230806428742,59.23688435600651,59.23688435600651,107.95372073131747
2026-01-01,halyk_l1,0,156,2026-01-13,2026-08-25,0.22333096397798377,0.658481811387379,0.2141589152845423,1.0577777777777777,0.9090909090909091,0.13972030655425657,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,46.9900193188629,84.15459561058199,84.15459561058199,78.96013922245089
2026-01-01,halyk_l1,1,156,2026-01-13,2026-08-25,0.23766603683397988,0.6980042443434451,0.22697466358165302,1.0888888888888888,0.8787878787878788,0.13972030655425657,35,0.37142857142857144,1.0165413533834589,1.0165413533834589,1.0165413533834586,25.475241847228325,62.63981813894744,62.63981813894744,96.07163285919715
2026-01-01,halyk_l2_retrained,0,156,2026-01-13,2026-08-25,0.24239939506019204,0.7101126749176603,0.22718006652416378,1.0266666666666666,0.8787878787878788,0.1772187608983695,33,0.42424242424242425,1.1610845295055823,1.1610845295055823,1.1610845295055823,33.33373733456064,70.49831362627975,70.49831362627975,101.46702135135723
2026-01-01,halyk_l2_retrained,1,156,2026-01-13,2026-08-25,0.24624259317346228,0.7268854555576396,0.23224747133616874,1.0577777777777777,0.9090909090909091,0.1772187608983695,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,27.02456974438147,64.18914603610061,64.18914603610061,103.59590996138968
2026-01-01,lag_augmentation,0,156,2026-01-13,2026-08-25,0.2348027758105983,0.6865007599333679,0.22292593965630042,1.0888888888888888,0.9090909090909091,0.16192985036490817,35,0.45714285714285713,1.2511278195488724,1.2511278195488724,1.2511278195488722,26.628197224951393,63.792773516670515,63.792773516670515,104.61171051998834
2026-01-01,lag_augmentation,1,156,2026-01-13,2026-08-25,0.24051029505721722,0.7041410021432202,0.22862693128050146,1.0577777777777777,0.9090909090909091,0.16192985036490817,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,27.15765654203022,64.32223283374935,64.32223283374935,103.59590996138968
2026-01-01,lag_ensemble,0,156,2026-01-13,2026-08-25,0.2314942181086185,0.6774184396534909,0.2190948802569489,1.0266666666666666,0.8787878787878788,0.1629897616915216,33,0.48484848484848486,1.3269537480063798,1.3269537480063798,1.3269537480063798,44.652581296411945,81.81715758813105,81.81715758813105,79.15541328148753
2026-01-01,lag_ensemble,1,156,2026-01-13,2026-08-25,0.24010978640437236,0.7054994575496145,0.22815364345964545,1.0888888888888888,0.9090909090909091,0.1629897616915216,35,0.4857142857142857,1.3293233082706768,1.3293233082706768,1.3293233082706768,28.243715965131777,65.40829225685088,65.40829225685088,101.89227559553458
2026-01-01,minimax_shrink_v3,0,156,2026-01-13,2026-08-25,0.23059672032213072,0.6717795074528669,0.23059672032213072,1.0888888888888888,0.9393939393939394,0.17492009881006143,35,0.4857142857142857,1.3293233082706768,1.3293233082706768,1.3293233082706768,40.81576804790837,77.98034433962748,77.98034433962748,91.48204891138491
2026-01-01,minimax_shrink_v3,1,156,2026-01-13,2026-08-25,0.23403275251606268,0.681285962857446,0.23403275251606268,1.12,0.9393939393939394,0.17492009881006143,36,0.4166666666666667,1.1403508771929827,1.1403508771929827,1.1403508771929827,16.352574520411732,53.51715081213082,53.51715081213082,113.96371208049433
2026-01-01,v3_long_globalcal,0,156,2026-01-13,2026-08-25,0.23498034791182826,0.6823821056094926,0.23058471202201838,1.0577777777777777,0.9393939393939394,0.19328385686737448,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,31.604298956545374,68.7688752482645,68.7688752482645,96.84326071695754
2026-01-01,v3_long_globalcal,1,156,2026-01-13,2026-08-25,0.23498034791182826,0.6823821056094926,0.23058471202201838,1.0577777777777777,0.9393939393939394,0.19328385686737448,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,31.604298956545374,68.7688752482645,68.7688752482645,96.84326071695754
2026-01-01,v3_long_localcal,0,156,2026-01-13,2026-08-25,0.24119193658648072,0.7003108554098022,0.23058471202201838,1.0577777777777777,0.9393939393939394,0.17403027756274236,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,31.604298956545374,68.7688752482645,68.7688752482645,96.84326071695754
2026-01-01,v3_long_localcal,1,156,2026-01-13,2026-08-25,0.24119193658648072,0.7003108554098022,0.23058471202201838,1.0577777777777777,0.9393939393939394,0.17403027756274236,34,0.4411764705882353,1.2074303405572757,1.2074303405572757,1.2074303405572755,31.604298956545374,68.7688752482645,68.7688752482645,96.84326071695754
2026-03-01,feature_dropout,0,122,2026-03-03,2026-08-25,0.2269477787775797,0.6494943225756257,0.22055769728157196,1.0738636363636365,0.8846153846153846,0.17612238529741156,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,47.21465057701938,92.25041331045321,92.25041331045321,83.10364838019414
2026-03-01,feature_dropout,1,122,2026-03-03,2026-08-25,0.237297103289421,0.6777470002850142,0.2314359384831644,1.1136363636363635,0.8846153846153846,0.17612238529741156,28,0.39285714285714285,0.9985119047619047,0.9985119047619047,0.9985119047619048,20.83485739177047,65.8706201252043,65.8706201252043,102.82585853987669
2026-03-01,halyk_l1,0,122,2026-03-03,2026-08-25,0.22942512330263246,0.6648548449324336,0.223868448931646,1.0738636363636365,0.9230769230769231,0.1494162691939143,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,52.76705069281965,97.8028134262535,97.8028134262535,78.50355767225977
2026-03-01,halyk_l1,1,122,2026-03-03,2026-08-25,0.2419486767854843,0.6948838476267548,0.23523865922126594,1.1534090909090908,0.9615384615384616,0.1494162691939143,29,0.4827586206896552,1.2270114942528734,1.2270114942528734,1.2270114942528736,12.293952137837795,57.32971487127163,57.32971487127163,118.49408799414424
2026-03-01,halyk_l2_retrained,0,122,2026-03-03,2026-08-25,0.24576905908964572,0.7015648989835697,0.23399099330662967,1.1136363636363635,0.9615384615384616,0.19670580171681976,28,0.42857142857142855,1.0892857142857142,1.0892857142857142,1.0892857142857142,19.64949376592463,64.68525649935846,64.68525649935846,114.87140745080362
2026-03-01,halyk_l2_retrained,1,122,2026-03-03,2026-08-25,0.24803294342078538,0.7094866477472246,0.23726773520891972,1.1136363636363635,0.9230769230769231,0.19670580171681976,28,0.4642857142857143,1.1800595238095237,1.1800595238095237,1.180059523809524,19.512812290443566,64.54857502387738,64.54857502387738,114.56494637996578
2026-03-01,lag_augmentation,0,122,2026-03-03,2026-08-25,0.2405787231544207,0.6853541087561719,0.23089896786044992,1.1136363636363635,0.9615384615384616,0.15642401928681013,28,0.5357142857142857,1.3616071428571426,1.3616071428571426,1.3616071428571428,39.39938339313928,84.43514612657312,84.43514612657312,96.57660658272115
2026-03-01,lag_augmentation,1,122,2026-03-03,2026-08-25,0.24531576524412996,0.6998122938889133,0.23609605229280342,1.1534090909090908,0.9615384615384616,0.15642401928681013,29,0.5172413793103449,1.314655172413793,1.314655172413793,1.3146551724137931,23.377300801945427,68.41306353537925,68.41306353537925,115.68079742265833
2026-03-01,lag_ensemble,0,122,2026-03-03,2026-08-25,0.23709774500441413,0.6789585414935237,0.227660119976643,1.1534090909090908,0.9615384615384616,0.12784675104535997,29,0.41379310344827586,1.0517241379310343,1.0517241379310343,1.0517241379310345,22.244859494426457,67.28062222786029,67.28062222786029,107.34190671187244
2026-03-01,lag_ensemble,1,122,2026-03-03,2026-08-25,0.24370133341731162,0.6967450284506211,0.2348916824314613,1.1534090909090908,0.9230769230769231,0.12784675104535997,29,0.41379310344827586,1.0517241379310343,1.0517241379310343,1.0517241379310345,14.78137782444279,59.81714055787663,59.81714055787663,120.77036829402446
2026-03-01,minimax_shrink_v3,0,122,2026-03-03,2026-08-25,0.23790321271389409,0.6850793368865239,0.23790321271389409,1.1136363636363635,0.9615384615384616,0.18651203998510402,28,0.4642857142857143,1.1800595238095237,1.1800595238095237,1.180059523809524,25.514136109863337,70.54989884329716,70.54989884329716,107.21743151007426
2026-03-01,minimax_shrink_v3,1,122,2026-03-03,2026-08-25,0.24085277189481621,0.6927129439739125,0.24085277189481621,1.1136363636363635,0.9615384615384616,0.18651203998510402,28,0.4642857142857143,1.1800595238095237,1.1800595238095237,1.180059523809524,21.80160133992413,66.83736407335796,66.83736407335796,113.29514466431331
2026-03-01,v3_long_globalcal,0,122,2026-03-03,2026-08-25,0.2422858871035243,0.696701533903747,0.23868528962097543,1.0738636363636365,0.9615384615384616,0.19408688367539065,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,25.807007119384387,70.84276985281822,70.84276985281822,105.1510924005928
2026-03-01,v3_long_globalcal,1,122,2026-03-03,2026-08-25,0.2422858871035243,0.696701533903747,0.23868528962097543,1.0738636363636365,0.9615384615384616,0.19408688367539065,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,25.807007119384387,70.84276985281822,70.84276985281822,105.1510924005928
2026-03-01,v3_long_localcal,0,122,2026-03-03,2026-08-25,0.24688725504820716,0.701610442166295,0.23868528962097543,1.0738636363636365,0.9615384615384616,0.19670914157317945,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,25.807007119384387,70.84276985281822,70.84276985281822,105.1510924005928
2026-03-01,v3_long_localcal,1,122,2026-03-03,2026-08-25,0.24688725504820716,0.701610442166295,0.23868528962097543,1.0738636363636365,0.9615384615384616,0.19670914157317945,27,0.4444444444444444,1.1296296296296295,1.1296296296296295,1.1296296296296295,25.807007119384387,70.84276985281822,70.84276985281822,105.1510924005928
