config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
logit_plus_global_market,logistic,plus_global_market,5,2023,KZT,242,0.24006683759773956,0.6754670918768886,0.3606632866227359,0.5380039656311963
logit_plus_global_market,logistic,plus_global_market,5,2023,TJS,242,0.24855867703467147,0.6935050624585126,0.4444768050100851,0.593803910293272
logit_plus_global_market,logistic,plus_global_market,5,2023,UZS,242,0.25049593622346467,0.6977034357596741,0.41943054889856035,0.5538131041890441
logit_plus_global_market,logistic,plus_global_market,5,2024,AMD,243,0.23293847225709738,0.6590221486506708,0.31370916586397496,0.41236038719285184
logit_plus_global_market,logistic,plus_global_market,5,2024,KGS,243,0.23627720472650743,0.6657575879246734,0.34537775004190424,0.4521423384168482
logit_plus_global_market,logistic,plus_global_market,5,2024,KZT,243,0.20896387448005432,0.6095838526147452,0.24552167320339177,0.46076058772687983
logit_plus_global_market,logistic,plus_global_market,5,2024,TJS,243,0.23347385604945356,0.660128235024322,0.30027697429967565,0.400819061801936
logit_plus_global_market,logistic,plus_global_market,5,2024,UZS,243,0.2289077385458898,0.6509342318345548,0.2722148619115156,0.38305214723926384
logit_plus_global_market,logistic,plus_global_market,5,2025,AMD,242,0.1821220344050834,0.5527425268558813,0.33088158288987946,0.6019766397124888
logit_plus_global_market,logistic,plus_global_market,5,2025,KGS,242,0.17495745461114198,0.5375281559985707,0.361638524323955,0.6494660040181877
logit_plus_global_market,logistic,plus_global_market,5,2025,KZT,242,0.1750763903195356,0.5379738543259288,0.22888340691440315,0.561426116838488
logit_plus_global_market,logistic,plus_global_market,5,2025,TJS,242,0.20520893209492452,0.6006754553865087,0.3665660421925573,0.6262458471760798
logit_plus_global_market,logistic,plus_global_market,5,2025,UZS,242,0.1739684188434782,0.5355171965800309,0.3345379247410616,0.6358462199312714
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2023,AMD,242,0.25127691430341764,0.6996351971650931,0.41199713287301937,0.47039026136770495
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2023,KGS,242,0.24944809406895002,0.6957060506208571,0.46475394526541114,0.5385278895917194
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2023,KZT,242,0.24033932485699594,0.676148067898395,0.3676431450197415,0.48329294264522293
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2023,TJS,242,0.24944610261832736,0.6957011046099522,0.4928599211469433,0.5717366302472685
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2023,UZS,242,0.2512779673416773,0.6996378127654365,0.41475809463566615,0.49459362692445397
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2024,AMD,243,0.2343653708593494,0.6613390040404267,0.37052817180696646,0.531198808637379
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2024,KGS,243,0.24014512000269955,0.6733969357471639,0.3673317199869439,0.48583877995642705
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2024,KZT,243,0.21429539948145854,0.6203346278620336,0.28323769646077324,0.4912705272255834
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2024,TJS,243,0.23312465096528678,0.6589409773062561,0.3668526519456532,0.5346239761727476
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2024,UZS,243,0.22383512519697216,0.638911489856093,0.35432657958168956,0.5487730061349694
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2025,AMD,242,0.1788630880877785,0.544977437754261,0.3898275373907368,0.5736248377757812
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2025,KGS,242,0.16787260254679387,0.5205934531444254,0.39503208668669765,0.615099925980755
logit_plus_kazakhstan_official,logistic,plus_kazakhstan_official,5,2025,KZT,242,0.17201942381243177,0.530006071065053,0.2331210349531597,0.4935567010309278
