stage,scope,config_id,benchmark,delta_brier,delta_brier_ci95_low,delta_brier_ci95_high,repetitions,lift_delta,lift_delta_ci95_low,lift_delta_ci95_high,forward_delta_bps_delta,forward_delta_bps_delta_ci95_low,forward_delta_bps_delta_ci95_high,symmetric_delta_bps_delta,symmetric_delta_bps_delta_ci95_low,symmetric_delta_bps_delta_ci95_high,regret_bps_delta,regret_bps_delta_ci95_low,regret_bps_delta_ci95_high,signals_delta,signals_delta_ci95_low,signals_delta_ci95_high
development_2023_2025,all,chronos2_small_ft_head10y,base_control_head10y,-1.2982457945063565e-06,-0.004678601683883846,0.004517730269775029,10000,-0.06277058885736686,-0.18375357970138378,0.05106864473813843,-1.2493960089799714,-10.957746093687318,9.206664350672844,0.2924496017248295,-5.988375405420695,7.7766752385835325,-2.854178160512504,-16.36585613071206,9.064333642885533,23.0,-1.0,49.0
development_2023_2025,all,chronos2_small_ft_head2y,baseline_reproduction,-0.0026262371566761616,-0.007472922007847131,0.0018057094165434457,10000,-0.14391513022526548,-0.27333434022999115,-0.018722351281509165,-12.723490026923379,-23.206764851912247,-1.9356158111753932,-1.5449294633620774,-7.333996238250929,5.122465044019145,7.833925584050064,-6.720501482760627,22.255682428574254,95.0,69.0,122.0
development_2023_2025,all,chronos2_small_ft_head2y,basis_train_120m,0.0031399449566116514,-0.0014878118586085733,0.008111426981562194,10000,-0.0796946527228719,-0.19982016631145993,0.02718323271410679,-5.116255611551303,-16.704704252917065,6.948196802642136,-1.1540898370985886,-8.655832782862612,7.26718900274316,7.201752419445668,-7.184328968845401,20.81569696265632,35.0,7.0,63.0
development_2023_2025,all,chronos2_small_ft_head2y,base_control_head2y,-0.0026262371566761616,-0.007472922007847131,0.0018057094165434457,10000,-0.14391513022526548,-0.27333434022999115,-0.018722351281509165,-12.723490026923379,-23.206764851912247,-1.9356158111753932,-1.5449294633620774,-7.333996238250929,5.122465044019145,7.833925584050064,-6.720501482760627,22.255682428574254,95.0,69.0,122.0
development_2023_2025,all,chronos2_synth_ft_head10y,baseline_reproduction,-0.0005791994604348803,-0.009984175042726029,0.0082015358678781,10000,-0.1477277067344862,-0.27866980567443683,-0.018802972565384622,-14.763119133070049,-27.627281615461342,-1.8504935421484854,-1.032297318070988,-8.529221765568497,6.46142565305137,6.5570118546317815,-7.8698959876934556,20.858064837925106,68.0,26.0,109.0
development_2023_2025,all,chronos2_synth_ft_head10y,basis_train_120m,0.005186982652852933,-0.0010558968154640446,0.011281401755057837,10000,-0.08350722923209264,-0.20340495987477694,0.03674766014650507,-7.1558847176979725,-18.448678388265126,3.6513900702112654,-0.6414576918074992,-7.0844727928251325,5.802639791828503,5.924838690027386,-5.867377121558259,18.550624728135777,8.0,-25.0,43.0
development_2023_2025,all,chronos2_synth_ft_head10y,chronos2_synth_ft_head2y,-0.0017518419318141706,-0.006726396134630604,0.003019373320214581,10000,-0.053155073364222094,-0.16312978406394332,0.05326416887021921,-1.654347531123939,-9.049936704644441,5.708630414106366,2.829585829432091,-2.6984968122810606,8.264536348044116,-5.236416720805508,-12.503010305328582,1.9533611878692776,-21.0,-49.0,7.0
development_2023_2025,all,chronos2_synth_ft_head10y,base_control_head10y,0.003791317978740906,-0.0018777146095062024,0.00938446202553329,10000,-0.0735307745251712,-0.1951632113311025,0.054733950008145675,-5.006197710181297,-15.719946683183448,5.967625529230018,-0.8576347506323465,-7.2270562821777,5.591934019574341,0.39125258693511,-11.772846984395532,12.085258879045575,15.0,-13.0,45.0
development_2023_2025,all,chronos2_synth_ft_head2y,baseline_reproduction,0.0011726424713792913,-0.0041409913152666575,0.006389415002339573,10000,-0.09457263337026411,-0.20299547956640357,0.010705565728141804,-13.10877160194611,-23.721114688846658,-2.956698759555522,-3.861883147503079,-10.381758666255864,2.3843397594378035,11.79342857543729,-0.7111678542019727,25.596823954624423,89.0,59.0,119.0
development_2023_2025,all,chronos2_synth_ft_head2y,basis_train_120m,0.006938824584667105,0.0026712607541250536,0.011595779975562952,10000,-0.030352155867870545,-0.1334738747776615,0.06658839416307169,-5.5015371865740335,-15.315786362882788,3.977691320124837,-3.47104352123959,-10.159133456731785,3.135615963065804,11.161255410832894,0.6897752770538866,22.37994342323411,29.0,0.0,59.0
development_2023_2025,all,chronos2_synth_ft_head2y,base_control_head2y,0.0011726424713792913,-0.0041409913152666575,0.006389415002339573,10000,-0.09457263337026411,-0.20299547956640357,0.010705565728141804,-13.10877160194611,-23.721114688846658,-2.956698759555522,-3.861883147503079,-10.381758666255864,2.3843397594378035,11.79342857543729,-0.7111678542019727,25.596823954624423,89.0,59.0,119.0
development_2023_2025,all,chronos2_synth_zs_head10y,baseline_reproduction,-0.00476683206871378,-0.012345051058431242,0.00267199972999978,10000,-0.06467991546474172,-0.1907652102004479,0.06595295595036632,-7.401177035033442,-18.738844544575656,3.108348248405227,1.6094502036609626,-5.453116273206301,8.143807437315278,2.4137180247365677,-10.479416237361242,15.180612719812645,66.0,36.0,95.0
development_2023_2025,all,chronos2_synth_zs_head10y,basis_train_120m,0.0009993500445740337,-0.0009845243489983448,0.0030818931172723707,10000,-0.0004594379623481526,-0.05952892135658053,0.05902873946656874,0.20605738033863474,-2.902983300652166,3.13121060548568,2.0002898299244514,-0.4650545982626473,4.59038251868257,1.781544860132172,-1.51888981603814,4.827153676733295,6.0,-9.0,21.0
development_2023_2025,all,chronos2_synth_zs_head10y,chronos2_synth_zs_head2y,-0.004669123954577342,-0.012070010633718535,0.002442373443079925,10000,-0.06580179225886562,-0.18003687098938836,0.06037115463563325,-10.02901633768824,-18.875995824698947,-1.1200377765472502,-0.5813767948314315,-7.3280531772869155,6.014561268402118,4.041275294115181,-6.999063983484985,14.795686379206307,79.0,49.0,109.0
development_2023_2025,all,chronos2_synth_zs_head10y,base_control_head10y,-0.0003963146295379943,-0.0015896433422982136,0.0006839353889007345,10000,0.009517016744573281,-0.03621675588548284,0.05836080594646197,2.35574438785531,-1.4290503234936616,6.175515838771558,1.784112771099604,-0.7979640631352523,4.441369921223863,-3.7520412429601038,-9.545519971734496,1.2597023855451566,13.0,1.0,25.0
development_2023_2025,all,chronos2_synth_zs_head2y,baseline_reproduction,-9.770811413643797e-05,-0.0014212373702767525,0.0012987743204061406,10000,0.0011218767941238994,-0.06072603017954831,0.06441803073048946,2.627839302654799,-2.5790287783011308,7.912567136041892,2.190826998492394,-0.9825622724665853,5.816369543762544,-1.6275572693786131,-5.6267854324146,3.3644005840122087,-13.0,-31.0,5.0
development_2023_2025,all,chronos2_synth_zs_head2y,basis_train_120m,0.005668473999151373,-9.24557544739268e-05,0.011796840886082002,10000,0.06534235429651747,-0.05486544626334312,0.18065681894366614,10.235073718026875,1.985785559001644,18.42807214616102,2.581666624755883,-4.283339954466017,9.403743209406809,-2.259730433983009,-12.579006022056237,7.5804200052008825,-73.0,-106.0,-38.0
development_2023_2025,all,chronos2_synth_zs_head2y,base_control_head2y,-9.770811413643797e-05,-0.0014212373702767525,0.0012987743204061406,10000,0.0011218767941238994,-0.06072603017954831,0.06441803073048946,2.627839302654799,-2.5790287783011308,7.912567136041892,2.190826998492394,-0.9825622724665853,5.816369543762544,-1.6275572693786131,-5.6267854324146,3.3644005840122087,-13.0,-31.0,5.0
development_2023_2025,KZT,base_control_head10y,baseline_reproduction,-0.0058707223446557875,-0.012310820987892618,0.0004950658748181554,10000,-0.11888598133549988,-0.3313055032769026,0.11171142434618181,-13.871146829144713,-28.94542126227381,0.7000925648987579,-2.3664558050826656,-11.375465022851925,7.274393589457902,8.829179982938044,-5.904050457649331,24.731917416410283,17.0,7.0,26.0
development_2023_2025,KZT,base_control_head10y,basis_train_120m,0.0007066032060455348,-0.0005001669463836015,0.002024485607639328,10000,-0.009215164841318568,-0.03055599772807892,0.0,-1.8053388672282331,-7.034579530577461,1.542060893674682,-0.26353337404716015,-1.3608297665061146,0.5818542367687023,2.5493600786128354,-0.4076429285877058,8.567004203714495,1.0,0.0,3.0
