config_id,horizon_cbr_rows_pub_proxy,fold_test_year,feature,standardized_coefficient,coefficient_mean,coefficient_std,sign_agreement_folds
logit_core_levels,5,2024,numeric__ret3,-0.0669893685555747,-0.07375644109582397,0.04707591591325851,4
logit_core_levels,5,2025,numeric__ret3,-0.08533079666103711,-0.07375644109582397,0.04707591591325851,4
logit_core_levels,5,2026,numeric__ret3,-0.12817318155434135,-0.07375644109582397,0.04707591591325851,4
logit_core_levels,5,2023,numeric__ret5,-0.2288831472125557,0.042093856438876615,0.2506329972848278,2
logit_core_levels,5,2024,numeric__ret5,0.1770493275214071,0.042093856438876615,0.2506329972848278,2
logit_core_levels,5,2025,numeric__ret5,0.31933924418894083,0.042093856438876615,0.2506329972848278,2
logit_core_levels,5,2026,numeric__ret5,-0.09912999874228573,0.042093856438876615,0.2506329972848278,2
logit_core_levels,5,2023,numeric__ret60,0.08053904816203016,-0.48412963695594013,0.4146698553501333,3
logit_core_levels,5,2024,numeric__ret60,-0.47778896697863665,-0.48412963695594013,0.4146698553501333,3
logit_core_levels,5,2025,numeric__ret60,-0.6393720848348762,-0.48412963695594013,0.4146698553501333,3
logit_core_levels,5,2026,numeric__ret60,-0.8998965441722777,-0.48412963695594013,0.4146698553501333,3
logit_core_levels,10,2023,corridor__corridor_AMD,0.3686131111511272,0.20823748629565944,0.11224014116073551,4
logit_core_levels,10,2024,corridor__corridor_AMD,0.127769066650997,0.20823748629565944,0.11224014116073551,4
logit_core_levels,10,2025,corridor__corridor_AMD,0.2029642782464999,0.20823748629565944,0.11224014116073551,4
logit_core_levels,10,2026,corridor__corridor_AMD,0.13360348913401368,0.20823748629565944,0.11224014116073551,4
logit_core_levels,10,2023,corridor__corridor_KGS,-0.14018983114240385,-0.037043495801016374,0.07899309799893058,2
logit_core_levels,10,2024,corridor__corridor_KGS,0.002478146260770688,-0.037043495801016374,0.07899309799893058,2
logit_core_levels,10,2025,corridor__corridor_KGS,-0.052636587200149826,-0.037043495801016374,0.07899309799893058,2
logit_core_levels,10,2026,corridor__corridor_KGS,0.042174288877717486,-0.037043495801016374,0.07899309799893058,2
logit_core_levels,10,2023,corridor__corridor_KZT,-0.19515461386838698,-0.12993799723913768,0.08902888416606788,4
logit_core_levels,10,2024,corridor__corridor_KZT,-0.08916648289582134,-0.12993799723913768,0.08902888416606788,4
logit_core_levels,10,2025,corridor__corridor_KZT,-0.024002795754110073,-0.12993799723913768,0.08902888416606788,4
logit_core_levels,10,2026,corridor__corridor_KZT,-0.2114280964382323,-0.12993799723913768,0.08902888416606788,4
logit_core_levels,10,2023,corridor__corridor_TJS,-0.0015769471068325979,0.008024873876337558,0.05442332328065677,2
logit_core_levels,10,2024,corridor__corridor_TJS,0.03674523952135547,0.008024873876337558,0.05442332328065677,2
logit_core_levels,10,2025,corridor__corridor_TJS,-0.06392783002699916,0.008024873876337558,0.05442332328065677,2
logit_core_levels,10,2026,corridor__corridor_TJS,0.06085903311782652,0.008024873876337558,0.05442332328065677,2
logit_core_levels,10,2023,corridor__corridor_UZS,-0.040927031016709726,-0.05434112940091364,0.023426734246232414,4
logit_core_levels,10,2024,corridor__corridor_UZS,-0.07906588414352034,-0.05434112940091364,0.023426734246232414,4
logit_core_levels,10,2025,corridor__corridor_UZS,-0.0685757311632518,-0.05434112940091364,0.023426734246232414,4
logit_core_levels,10,2026,corridor__corridor_UZS,-0.0287958712801727,-0.05434112940091364,0.023426734246232414,4
logit_core_levels,10,2023,numeric__dmax120,-0.1493330899745215,-0.05194894467590275,0.1487366387984429,3
logit_core_levels,10,2024,numeric__dmax120,-0.03992201892863413,-0.05194894467590275,0.1487366387984429,3
logit_core_levels,10,2025,numeric__dmax120,0.1536660284443829,-0.05194894467590275,0.1487366387984429,3
logit_core_levels,10,2026,numeric__dmax120,-0.17220669824483825,-0.05194894467590275,0.1487366387984429,3
logit_core_levels,10,2023,numeric__dmax20,0.5136371870817252,0.13374723093436472,0.27906724571798147,3
logit_core_levels,10,2024,numeric__dmax20,0.06253236149176786,0.13374723093436472,0.27906724571798147,3
logit_core_levels,10,2025,numeric__dmax20,0.11470102490702086,0.13374723093436472,0.27906724571798147,3
logit_core_levels,10,2026,numeric__dmax20,-0.1558816497430551,0.13374723093436472,0.27906724571798147,3
logit_core_levels,10,2023,numeric__dmax252,0.0655346221614807,-0.19080006573847788,0.17759699734112208,3
logit_core_levels,10,2024,numeric__dmax252,-0.33557095142424054,-0.19080006573847788,0.17759699734112208,3
logit_core_levels,10,2025,numeric__dmax252,-0.2760162822656271,-0.19080006573847788,0.17759699734112208,3
logit_core_levels,10,2026,numeric__dmax252,-0.21714765142552458,-0.19080006573847788,0.17759699734112208,3
logit_core_levels,10,2023,numeric__dmax60,-0.0674900214329607,0.5421633624703592,0.4175294903655463,3
logit_core_levels,10,2024,numeric__dmax60,0.8648826286075554,0.5421633624703592,0.4175294903655463,3
logit_core_levels,10,2025,numeric__dmax60,0.7404120732303375,0.5421633624703592,0.4175294903655463,3
logit_core_levels,10,2026,numeric__dmax60,0.6308487694765047,0.5421633624703592,0.4175294903655463,3
logit_core_levels,10,2023,numeric__dmin120,-0.11401129560349937,0.2047736412535334,0.350851533555827,3
logit_core_levels,10,2024,numeric__dmin120,0.12669713480309952,0.2047736412535334,0.350851533555827,3
logit_core_levels,10,2025,numeric__dmin120,0.1008625725631787,0.2047736412535334,0.350851533555827,3
logit_core_levels,10,2026,numeric__dmin120,0.7055461532513547,0.2047736412535334,0.350851533555827,3
logit_core_levels,10,2023,numeric__dmin20,-0.12931487448796355,-0.36997075360103315,0.22417805830629176,4
logit_core_levels,10,2024,numeric__dmin20,-0.23264648298282523,-0.36997075360103315,0.22417805830629176,4
logit_core_levels,10,2025,numeric__dmin20,-0.594735828326845,-0.36997075360103315,0.22417805830629176,4
logit_core_levels,10,2026,numeric__dmin20,-0.5231858286064988,-0.36997075360103315,0.22417805830629176,4
logit_core_levels,10,2023,numeric__dmin252,-0.03305910810839441,-0.03424640829355872,0.060740824212926633,3
logit_core_levels,10,2024,numeric__dmin252,0.04984373765592454,-0.03424640829355872,0.060740824212926633,3
logit_core_levels,10,2025,numeric__dmin252,-0.06347507093898251,-0.03424640829355872,0.060740824212926633,3
logit_core_levels,10,2026,numeric__dmin252,-0.09029519178278249,-0.03424640829355872,0.060740824212926633,3
logit_core_levels,10,2023,numeric__dmin60,-0.13731891250465603,0.03532259050372913,0.34760008805759146,1
logit_core_levels,10,2024,numeric__dmin60,-0.13610106293438445,0.03532259050372913,0.34760008805759146,1
logit_core_levels,10,2025,numeric__dmin60,-0.1419984416691318,0.03532259050372913,0.34760008805759146,1
logit_core_levels,10,2026,numeric__dmin60,0.5567087791230888,0.03532259050372913,0.34760008805759146,1
logit_core_levels,10,2023,numeric__pr120,0.2107306480279223,0.10205632443172508,0.19801608849993632,3
logit_core_levels,10,2024,numeric__pr120,0.2098328858577139,0.10205632443172508,0.19801608849993632,3
logit_core_levels,10,2025,numeric__pr120,0.1819528175090944,0.10205632443172508,0.19801608849993632,3
logit_core_levels,10,2026,numeric__pr120,-0.19429105366783028,0.10205632443172508,0.19801608849993632,3
logit_core_levels,10,2023,numeric__pr20,0.3590450169112466,0.28689365362448294,0.06377256747136993,4
logit_core_levels,10,2024,numeric__pr20,0.2873150638494458,0.28689365362448294,0.06377256747136993,4
logit_core_levels,10,2025,numeric__pr20,0.20390919117291856,0.28689365362448294,0.06377256747136993,4
logit_core_levels,10,2026,numeric__pr20,0.29730534256432073,0.28689365362448294,0.06377256747136993,4
logit_core_levels,10,2023,numeric__pr252,-0.2735344516707014,0.02760371517378976,0.21737070926028568,3
logit_core_levels,10,2024,numeric__pr252,0.23479776183010737,0.02760371517378976,0.21737070926028568,3
logit_core_levels,10,2025,numeric__pr252,0.117725273374535,0.02760371517378976,0.21737070926028568,3
logit_core_levels,10,2026,numeric__pr252,0.03142627716121806,0.02760371517378976,0.21737070926028568,3
logit_core_levels,10,2023,numeric__pr60,-0.41427021860571434,0.010011860978603515,0.5754180217631542,2
logit_core_levels,10,2024,numeric__pr60,-0.5375311813756695,0.010011860978603515,0.5754180217631542,2
logit_core_levels,10,2025,numeric__pr60,0.35226336388584034,0.010011860978603515,0.5754180217631542,2
logit_core_levels,10,2026,numeric__pr60,0.6395854800099575,0.010011860978603515,0.5754180217631542,2
logit_core_levels,10,2023,numeric__ret1,-0.03381839497848098,0.12172886330019156,0.12771159708167465,3
logit_core_levels,10,2024,numeric__ret1,0.06886974179725396,0.12172886330019156,0.12771159708167465,3
logit_core_levels,10,2025,numeric__ret1,0.21532285349113067,0.12172886330019156,0.12771159708167465,3
logit_core_levels,10,2026,numeric__ret1,0.23654125289086259,0.12172886330019156,0.12771159708167465,3
logit_core_levels,10,2023,numeric__ret10,-0.19283507432080405,-0.29821479135227674,0.14714240814021556,4
logit_core_levels,10,2024,numeric__ret10,-0.2813033957286691,-0.29821479135227674,0.14714240814021556,4
logit_core_levels,10,2025,numeric__ret10,-0.5111566365658189,-0.29821479135227674,0.14714240814021556,4
logit_core_levels,10,2026,numeric__ret10,-0.207564058793815,-0.29821479135227674,0.14714240814021556,4
logit_core_levels,10,2023,numeric__ret20,0.2090965352821669,-0.07593409296923934,0.19493723919982306,3
logit_core_levels,10,2024,numeric__ret20,-0.14781151676966234,-0.07593409296923934,0.19493723919982306,3
logit_core_levels,10,2025,numeric__ret20,-0.1331365405026818,-0.07593409296923934,0.19493723919982306,3
logit_core_levels,10,2026,numeric__ret20,-0.2318848498867801,-0.07593409296923934,0.19493723919982306,3
logit_core_levels,10,2023,numeric__ret3,0.03573849077898802,0.030580714370372825,0.18124713426740452,3
logit_core_levels,10,2024,numeric__ret3,0.1460662028101709,0.030580714370372825,0.18124713426740452,3
logit_core_levels,10,2025,numeric__ret3,0.16763014323192998,0.030580714370372825,0.18124713426740452,3
logit_core_levels,10,2026,numeric__ret3,-0.22711197933959762,0.030580714370372825,0.18124713426740452,3
logit_core_levels,10,2023,numeric__ret5,-0.23771624217579793,-0.022409319153568533,0.1769481230554176,2
logit_core_levels,10,2024,numeric__ret5,0.14239855786245528,-0.022409319153568533,0.1769481230554176,2
logit_core_levels,10,2025,numeric__ret5,0.10066180296472997,-0.022409319153568533,0.1769481230554176,2
logit_core_levels,10,2026,numeric__ret5,-0.09498139526566146,-0.022409319153568533,0.1769481230554176,2
logit_core_levels,10,2023,numeric__ret60,0.021411185916770416,-0.5801413596573953,0.46643034181990534,3
logit_core_levels,10,2024,numeric__ret60,-0.4917536074821058,-0.5801413596573953,0.46643034181990534,3
logit_core_levels,10,2025,numeric__ret60,-0.7751363034813569,-0.5801413596573953,0.46643034181990534,3
logit_core_levels,10,2026,numeric__ret60,-1.075086713582889,-0.5801413596573953,0.46643034181990534,3
logit_core_levels,20,2023,corridor__corridor_AMD,0.4184034004380088,0.2542661856140836,0.13822980206431879,4
logit_core_levels,20,2024,corridor__corridor_AMD,0.0824722546327036,0.2542661856140836,0.13822980206431879,4
logit_core_levels,20,2025,corridor__corridor_AMD,0.27857553332800455,0.2542661856140836,0.13822980206431879,4
logit_core_levels,20,2026,corridor__corridor_AMD,0.2376135540576174,0.2542661856140836,0.13822980206431879,4
logit_core_levels,20,2023,corridor__corridor_KGS,-0.16988368984844615,-0.000983370913337108,0.11524301721432473,1
logit_core_levels,20,2024,corridor__corridor_KGS,0.05234614167510665,-0.000983370913337108,0.11524301721432473,1
logit_core_levels,20,2025,corridor__corridor_KGS,0.026858762892141785,-0.000983370913337108,0.11524301721432473,1
logit_core_levels,20,2026,corridor__corridor_KGS,0.08674530162784928,-0.000983370913337108,0.11524301721432473,1
logit_core_levels,20,2023,corridor__corridor_KZT,-0.36582704342441996,-0.18456692388111717,0.13422641198141005,4
logit_core_levels,20,2024,corridor__corridor_KZT,-0.13642075826239825,-0.18456692388111717,0.13422641198141005,4
logit_core_levels,20,2025,corridor__corridor_KZT,-0.047238333771836595,-0.18456692388111717,0.13422641198141005,4
logit_core_levels,20,2026,corridor__corridor_KZT,-0.1887815600658139,-0.18456692388111717,0.13422641198141005,4
logit_core_levels,20,2023,corridor__corridor_TJS,0.08090684148973022,0.031780858290133,0.07850915434424252,2
logit_core_levels,20,2024,corridor__corridor_TJS,0.11386553770612332,0.031780858290133,0.07850915434424252,2
logit_core_levels,20,2025,corridor__corridor_TJS,-0.05295149755600049,0.031780858290133,0.07850915434424252,2
logit_core_levels,20,2026,corridor__corridor_TJS,-0.014697448479321033,0.031780858290133,0.07850915434424252,2
logit_core_levels,20,2023,corridor__corridor_UZS,0.02475630043182352,-0.1104850956845273,0.10139449546682314,3
logit_core_levels,20,2024,corridor__corridor_UZS,-0.11542266099152289,-0.1104850956845273,0.10139449546682314,3
logit_core_levels,20,2025,corridor__corridor_UZS,-0.22057236574707847,-0.1104850956845273,0.10139449546682314,3
logit_core_levels,20,2026,corridor__corridor_UZS,-0.1307016564313314,-0.1104850956845273,0.10139449546682314,3
logit_core_levels,20,2023,numeric__dmax120,-0.1530161946094854,0.0010920947771893008,0.25510312137334423,1
logit_core_levels,20,2024,numeric__dmax120,-0.0860746949553676,0.0010920947771893008,0.25510312137334423,1
logit_core_levels,20,2025,numeric__dmax120,0.3813240888339178,0.0010920947771893008,0.25510312137334423,1
logit_core_levels,20,2026,numeric__dmax120,-0.13786482016030757,0.0010920947771893008,0.25510312137334423,1
logit_core_levels,20,2023,numeric__dmax20,0.6871230301600559,0.2836190478688824,0.33371828551245225,3
logit_core_levels,20,2024,numeric__dmax20,0.30546134677055015,0.2836190478688824,0.33371828551245225,3
logit_core_levels,20,2025,numeric__dmax20,0.27138467977877684,0.2836190478688824,0.33371828551245225,3
logit_core_levels,20,2026,numeric__dmax20,-0.12949286523385317,0.2836190478688824,0.33371828551245225,3
logit_core_levels,20,2023,numeric__dmax252,0.16451877811097856,-0.2756522056700933,0.3105077848311885,3
logit_core_levels,20,2024,numeric__dmax252,-0.3780659259539249,-0.2756522056700933,0.3105077848311885,3
logit_core_levels,20,2025,numeric__dmax252,-0.5627810038764639,-0.2756522056700933,0.3105077848311885,3
logit_core_levels,20,2026,numeric__dmax252,-0.32628067096096297,-0.2756522056700933,0.3105077848311885,3
logit_core_levels,20,2023,numeric__dmax60,-0.11151535325780303,0.5025363952197772,0.42237328217011805,3
logit_core_levels,20,2024,numeric__dmax60,0.8541282069992667,0.5025363952197772,0.42237328217011805,3
logit_core_levels,20,2025,numeric__dmax60,0.6400356286347695,0.5025363952197772,0.42237328217011805,3
logit_core_levels,20,2026,numeric__dmax60,0.6274970985028755,0.5025363952197772,0.42237328217011805,3
logit_core_levels,20,2023,numeric__dmin120,-0.0605756210492303,0.332719477469759,0.35324271794039724,3
logit_core_levels,20,2024,numeric__dmin120,0.36915357896822093,0.332719477469759,0.35324271794039724,3
logit_core_levels,20,2025,numeric__dmin120,0.23306915187895938,0.332719477469759,0.35324271794039724,3
logit_core_levels,20,2026,numeric__dmin120,0.789230800081086,0.332719477469759,0.35324271794039724,3
logit_core_levels,20,2023,numeric__dmin20,-0.15672294278448798,-0.34241376910154125,0.22600395743663065,4
logit_core_levels,20,2024,numeric__dmin20,-0.23519076770614086,-0.34241376910154125,0.22600395743663065,4
logit_core_levels,20,2025,numeric__dmin20,-0.6682533132371885,-0.34241376910154125,0.22600395743663065,4
logit_core_levels,20,2026,numeric__dmin20,-0.3094880526783476,-0.34241376910154125,0.22600395743663065,4
logit_core_levels,20,2023,numeric__dmin252,-0.28161816884371377,-0.17571546901682472,0.08505341543736158,4
logit_core_levels,20,2024,numeric__dmin252,-0.15767856095476468,-0.17571546901682472,0.08505341543736158,4
logit_core_levels,20,2025,numeric__dmin252,-0.07565174440194032,-0.17571546901682472,0.08505341543736158,4
logit_core_levels,20,2026,numeric__dmin252,-0.18791340186688008,-0.17571546901682472,0.08505341543736158,4
logit_core_levels,20,2023,numeric__dmin60,-0.23364209475684833,-0.14585137775180368,0.3660473101101802,3
logit_core_levels,20,2024,numeric__dmin60,-0.4026292086403173,-0.14585137775180368,0.3660473101101802,3
logit_core_levels,20,2025,numeric__dmin60,-0.34028640598987525,-0.14585137775180368,0.3660473101101802,3
logit_core_levels,20,2026,numeric__dmin60,0.3931521983798262,-0.14585137775180368,0.3660473101101802,3
logit_core_levels,20,2023,numeric__pr120,0.33185757291928925,0.09780478287359992,0.2592901542516014,3
logit_core_levels,20,2024,numeric__pr120,0.2452276922544995,0.09780478287359992,0.2592901542516014,3
logit_core_levels,20,2025,numeric__pr120,0.06895898810812347,0.09780478287359992,0.2592901542516014,3
logit_core_levels,20,2026,numeric__pr120,-0.25482512178751254,0.09780478287359992,0.2592901542516014,3
logit_core_levels,20,2023,numeric__pr20,0.527455876078679,0.28627100580638787,0.22347219698807197,4
logit_core_levels,20,2024,numeric__pr20,0.2061698535757342,0.28627100580638787,0.22347219698807197,4
logit_core_levels,20,2025,numeric__pr20,0.39580695997536214,0.28627100580638787,0.22347219698807197,4
logit_core_levels,20,2026,numeric__pr20,0.01565133359577602,0.28627100580638787,0.22347219698807197,4
logit_core_levels,20,2023,numeric__pr252,-0.38300637056764353,0.07597369283601242,0.31073311859664937,3
logit_core_levels,20,2024,numeric__pr252,0.22490192923932567,0.07597369283601242,0.31073311859664937,3
logit_core_levels,20,2025,numeric__pr252,0.2971691879619116,0.07597369283601242,0.31073311859664937,3
logit_core_levels,20,2026,numeric__pr252,0.16483002471045594,0.07597369283601242,0.31073311859664937,3
logit_core_levels,20,2023,numeric__pr60,-0.4782714644949966,-0.02515302944944786,0.642647497972684,2
logit_core_levels,20,2024,numeric__pr60,-0.6021183858076361,-0.02515302944944786,0.642647497972684,2
logit_core_levels,20,2025,numeric__pr60,0.19813059929187185,-0.02515302944944786,0.642647497972684,2
logit_core_levels,20,2026,numeric__pr60,0.7816471332129694,-0.02515302944944786,0.642647497972684,2
logit_core_levels,20,2023,numeric__ret1,-0.03288409275280819,0.17994385346842398,0.16661453051002906,3
logit_core_levels,20,2024,numeric__ret1,0.1968408446221394,0.17994385346842398,0.16661453051002906,3
logit_core_levels,20,2025,numeric__ret1,0.3741005279788318,0.17994385346842398,0.16661453051002906,3
logit_core_levels,20,2026,numeric__ret1,0.18171813402553286,0.17994385346842398,0.16661453051002906,3
logit_core_levels,20,2023,numeric__ret10,-0.23350280079799782,-0.4223989561831607,0.2626352711393639,4
logit_core_levels,20,2024,numeric__ret10,-0.6322067384680048,-0.4223989561831607,0.2626352711393639,4
logit_core_levels,20,2025,numeric__ret10,-0.6639472556392068,-0.4223989561831607,0.2626352711393639,4
logit_core_levels,20,2026,numeric__ret10,-0.15993902982743355,-0.4223989561831607,0.2626352711393639,4
logit_core_levels,20,2023,numeric__ret20,0.21972223597537832,-0.10938511658677391,0.24252604070558567,3
logit_core_levels,20,2024,numeric__ret20,-0.22092987220902766,-0.10938511658677391,0.24252604070558567,3
logit_core_levels,20,2025,numeric__ret20,-0.0916041429333357,-0.10938511658677391,0.24252604070558567,3
logit_core_levels,20,2026,numeric__ret20,-0.3447286871801106,-0.10938511658677391,0.24252604070558567,3
logit_core_levels,20,2023,numeric__ret3,0.035792357395354975,0.07811806137440098,0.1576133258143704,3
logit_core_levels,20,2024,numeric__ret3,0.2618001682609371,0.07811806137440098,0.1576133258143704,3
logit_core_levels,20,2025,numeric__ret3,0.1278651136960364,0.07811806137440098,0.1576133258143704,3
logit_core_levels,20,2026,numeric__ret3,-0.11298539385472454,0.07811806137440098,0.1576133258143704,3
logit_core_levels,20,2023,numeric__ret5,-0.4389128934088344,-0.11150685739698837,0.24996256341724146,3
logit_core_levels,20,2024,numeric__ret5,0.15445319338988567,-0.11150685739698837,0.24996256341724146,3
logit_core_levels,20,2025,numeric__ret5,-0.01903200753034845,-0.11150685739698837,0.24996256341724146,3
logit_core_levels,20,2026,numeric__ret5,-0.14253572203865636,-0.11150685739698837,0.24996256341724146,3
logit_core_levels,20,2023,numeric__ret60,0.026658706051029938,-0.5465004663762325,0.438412019496101,3
logit_core_levels,20,2024,numeric__ret60,-0.4744961204934459,-0.5465004663762325,0.438412019496101,3
logit_core_levels,20,2025,numeric__ret60,-0.7371707948792168,-0.5465004663762325,0.438412019496101,3
logit_core_levels,20,2026,numeric__ret60,-1.0009936561832973,-0.5465004663762325,0.438412019496101,3
logit_core_vol,1,2023,corridor__corridor_AMD,0.14966993899839703,0.09582116036038427,0.040188020508141103,4
logit_core_vol,1,2024,corridor__corridor_AMD,0.10341390937809128,0.09582116036038427,0.040188020508141103,4
logit_core_vol,1,2025,corridor__corridor_AMD,0.06552437666320635,0.09582116036038427,0.040188020508141103,4
logit_core_vol,1,2026,corridor__corridor_AMD,0.0646764164018424,0.09582116036038427,0.040188020508141103,4
logit_core_vol,1,2023,corridor__corridor_KGS,0.005265701530131825,0.009176458856982386,0.025470593846458747,2
logit_core_vol,1,2024,corridor__corridor_KGS,-0.009460377870151608,0.009176458856982386,0.025470593846458747,2
logit_core_vol,1,2025,corridor__corridor_KGS,-0.005331818778460675,0.009176458856982386,0.025470593846458747,2
logit_core_vol,1,2026,corridor__corridor_KGS,0.04623233054641,0.009176458856982386,0.025470593846458747,2
logit_core_vol,1,2023,corridor__corridor_KZT,-0.0914414634158673,-0.08665124012054903,0.021003288212713977,4
logit_core_vol,1,2024,corridor__corridor_KZT,-0.10058636643412341,-0.08665124012054903,0.021003288212713977,4
logit_core_vol,1,2025,corridor__corridor_KZT,-0.05571356817059793,-0.08665124012054903,0.021003288212713977,4
logit_core_vol,1,2026,corridor__corridor_KZT,-0.09886356246160748,-0.08665124012054903,0.021003288212713977,4
logit_core_vol,1,2023,corridor__corridor_TJS,-0.05530038683462748,0.02534850271530374,0.05897530707757609,3
logit_core_vol,1,2024,corridor__corridor_TJS,0.02447241445361526,0.02534850271530374,0.05897530707757609,3
logit_core_vol,1,2025,corridor__corridor_TJS,0.08351915945709472,0.02534850271530374,0.05897530707757609,3
logit_core_vol,1,2026,corridor__corridor_TJS,0.04870282378513245,0.02534850271530374,0.05897530707757609,3
logit_core_vol,1,2023,corridor__corridor_UZS,-0.040278732336465825,-0.03218895000801314,0.015771779963312155,4
logit_core_vol,1,2024,corridor__corridor_UZS,-0.03754739561984207,-0.03218895000801314,0.015771779963312155,4
logit_core_vol,1,2025,corridor__corridor_UZS,-0.04222285195220188,-0.03218895000801314,0.015771779963312155,4
logit_core_vol,1,2026,corridor__corridor_UZS,-0.008706820123542786,-0.03218895000801314,0.015771779963312155,4
logit_core_vol,1,2023,numeric__pr120,0.011321225716607585,0.03959104555797158,0.10365072525861796,3
logit_core_vol,1,2024,numeric__pr120,0.10983065622544758,0.03959104555797158,0.10365072525861796,3
logit_core_vol,1,2025,numeric__pr120,0.1317805758079975,0.03959104555797158,0.10365072525861796,3
logit_core_vol,1,2026,numeric__pr120,-0.09456827551816638,0.03959104555797158,0.10365072525861796,3
logit_core_vol,1,2023,numeric__pr20,0.08124365042568842,0.18288106567693296,0.09092316527642315,4
logit_core_vol,1,2024,numeric__pr20,0.1315770536915377,0.18288106567693296,0.09092316527642315,4
logit_core_vol,1,2025,numeric__pr20,0.25088832715355597,0.18288106567693296,0.09092316527642315,4
logit_core_vol,1,2026,numeric__pr20,0.26781523143694974,0.18288106567693296,0.09092316527642315,4
logit_core_vol,1,2023,numeric__pr252,-0.07972509265696705,-0.1381790974285032,0.0501341080071382,4
logit_core_vol,1,2024,numeric__pr252,-0.13384119508601725,-0.1381790974285032,0.0501341080071382,4
logit_core_vol,1,2025,numeric__pr252,-0.2022337901447538,-0.1381790974285032,0.0501341080071382,4
logit_core_vol,1,2026,numeric__pr252,-0.1369163118262747,-0.1381790974285032,0.0501341080071382,4
logit_core_vol,1,2023,numeric__pr60,-0.026998133728200646,0.1503276866777759,0.2025504101794752,2
logit_core_vol,1,2024,numeric__pr60,-0.018939992371655397,0.1503276866777759,0.2025504101794752,2
logit_core_vol,1,2025,numeric__pr60,0.2854113149299049,0.1503276866777759,0.2025504101794752,2
logit_core_vol,1,2026,numeric__pr60,0.3618375578810548,0.1503276866777759,0.2025504101794752,2
logit_core_vol,1,2023,numeric__ret1,-0.03688574705401893,0.21682430334416514,0.17878440005827748,3
logit_core_vol,1,2024,numeric__ret1,0.22000270176777673,0.21682430334416514,0.17878440005827748,3
logit_core_vol,1,2025,numeric__ret1,0.33403907652911097,0.21682430334416514,0.17878440005827748,3
logit_core_vol,1,2026,numeric__ret1,0.3501411821337918,0.21682430334416514,0.17878440005827748,3
logit_core_vol,1,2023,numeric__ret10,0.08582887261391822,-0.2410981189300731,0.26260543039446776,3
logit_core_vol,1,2024,numeric__ret10,-0.3865488863186257,-0.2410981189300731,0.26260543039446776,3
logit_core_vol,1,2025,numeric__ret10,-0.5084443320637883,-0.2410981189300731,0.26260543039446776,3
logit_core_vol,1,2026,numeric__ret10,-0.15522812995179675,-0.2410981189300731,0.26260543039446776,3
logit_core_vol,1,2023,numeric__ret20,0.043506422583743085,-0.047596601274343564,0.19971771027604696,2
logit_core_vol,1,2024,numeric__ret20,0.15107989027858504,-0.047596601274343564,0.19971771027604696,2
logit_core_vol,1,2025,numeric__ret20,-0.0702094225487898,-0.047596601274343564,0.19971771027604696,2
logit_core_vol,1,2026,numeric__ret20,-0.3147632954109126,-0.047596601274343564,0.19971771027604696,2
logit_core_vol,1,2023,numeric__ret3,-0.014673918951768901,-0.08516889973263728,0.056106013854799554,4
logit_core_vol,1,2024,numeric__ret3,-0.13586313770002167,-0.08516889973263728,0.056106013854799554,4
logit_core_vol,1,2025,numeric__ret3,-0.12429401737996457,-0.08516889973263728,0.056106013854799554,4
logit_core_vol,1,2026,numeric__ret3,-0.065844524898794,-0.08516889973263728,0.056106013854799554,4
logit_core_vol,1,2023,numeric__ret5,-0.1295052812752126,0.009821167576677697,0.16009843836753698,2
logit_core_vol,1,2024,numeric__ret5,0.14859699756825015,0.009821167576677697,0.16009843836753698,2
logit_core_vol,1,2025,numeric__ret5,0.14834225085377784,0.009821167576677697,0.16009843836753698,2
logit_core_vol,1,2026,numeric__ret5,-0.1281492968401046,0.009821167576677697,0.16009843836753698,2
logit_core_vol,1,2023,numeric__ret60,-0.09940515706135139,-0.04022656504178397,0.14198221907766728,3
logit_core_vol,1,2024,numeric__ret60,-0.07320534130985186,-0.04022656504178397,0.14198221907766728,3
logit_core_vol,1,2025,numeric__ret60,-0.15483493062545214,-0.04022656504178397,0.14198221907766728,3
logit_core_vol,1,2026,numeric__ret60,0.16653916882951952,-0.04022656504178397,0.14198221907766728,3
logit_core_vol,1,2023,numeric__vol20,0.05528083026447349,-0.2667159879111236,0.2834299857180067,3
logit_core_vol,1,2024,numeric__vol20,-0.5626162255978682,-0.2667159879111236,0.2834299857180067,3
logit_core_vol,1,2025,numeric__vol20,-0.43695564731658615,-0.2667159879111236,0.2834299857180067,3
logit_core_vol,1,2026,numeric__vol20,-0.12257290899451354,-0.2667159879111236,0.2834299857180067,3
logit_core_vol,1,2023,numeric__vol5,-0.2065119364182825,0.2887589342663395,0.40588424551288493,3
logit_core_vol,1,2024,numeric__vol5,0.5132914807714012,0.2887589342663395,0.40588424551288493,3
logit_core_vol,1,2025,numeric__vol5,0.7086174128410818,0.2887589342663395,0.40588424551288493,3
logit_core_vol,1,2026,numeric__vol5,0.13963877987115741,0.2887589342663395,0.40588424551288493,3
logit_core_vol,1,2023,numeric__vol60,0.00010957366089107382,-0.07125632374486784,0.1913370821131232,2
logit_core_vol,1,2024,numeric__vol60,-0.005017965183720158,-0.07125632374486784,0.1913370821131232,2
logit_core_vol,1,2025,numeric__vol60,-0.3532268826546484,-0.07125632374486784,0.1913370821131232,2
logit_core_vol,1,2026,numeric__vol60,0.07310997919800608,-0.07125632374486784,0.1913370821131232,2
