scenario,year,policy,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,client_periods,exposure_weeks,contacts_per_client,contacts_per_client_week,relevance_rate,shift_rate_per_contact,shifted_fraction_of_transfers,gross_value_rub_per_client,net_scenario_value_rub_per_client,timing_bps_all_planned_volume,timing_bps_shifted_volume,conditional_contact_hit_rate,conditional_contact_forward_bps,incremental_volume_rub
weak_intent,2024,user_aware,9610,3376,1117,24452,24452,756157490.3622506,756157490.3622506,199584.33813111918,189974.33813111918,0.0,51590502.89941842,3492,321,4207.0,418472.1015827547,1350,67500.0,7.118518518518519,0.14237037037037037,0.35130072840790844,0.11623309053069719,0.04568133486013414,147.84025046749568,140.72173194897718,2.6394546199033853,38.68625559247438,0.4377731529656608,43.54548403566646,0.0
weak_intent,2024,weekly_fixed,68850,8746,2520,24452,24452,756157490.3622506,756157490.3622506,75261.16825223622,6411.168252236232,0.0,117526156.53902677,8180,1187,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.12702977487291212,0.036601307189542485,0.10305905447407165,55.749013520174984,4.749013520174986,0.9953107548558573,6.4037802705854965,0.2823529411764706,5.186024555990822,0.0
weak_intent,2025,frequency_gate,12787,2391,798,24357,24357,756292949.4006555,756292949.4006555,165440.04772729514,152653.04772729514,0.0,33856183.729727685,2368,229,4870.0,526695.6760804771,1350,67307.14285714286,9.471851851851852,0.18997983657009446,0.1869867834519434,0.06240713224368499,0.03276265549944574,122.54818350170011,113.07633164984826,2.187512760212858,48.86553341274233,0.38085555642449365,41.189933219713545,0.0
weak_intent,2025,market_only,54540,7111,2174,24357,24357,756292949.4006555,756292949.4006555,436357.52630372,381817.52630372,0.0,102084198.46649528,6934,646,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.13038137147048037,0.03986065273193986,0.08925565545838979,323.2277972620148,282.8277972620148,5.7696892011160905,42.74486481342512,0.3811881188118812,41.18582986647346,0.0
weak_intent,2025,matched_calendar,7766,932,337,24357,24357,756292949.4006555,756292949.4006555,3648.477144301413,-4117.522855698587,0.0,14983108.288687587,1097,161,1606.0,5795.664737722225,1350,67307.14285714286,5.752592592592593,0.11538151331847607,0.12001030131341746,0.04339428277105331,0.013835858274828592,2.702575662445491,-3.0500169301471014,0.04824158611015408,2.4350602518544524,0.20679886685552407,0.7462869865725245,0.0
weak_intent,2025,matched_random_market,7766,1098,363,24357,24357,756292949.4006555,756292949.4006555,95886.27873892715,88120.27873892715,0.0,16872306.18232926,1021,102,2933.0,306065.04142988985,1350,67307.14285714286,5.752592592592593,0.11538151331847607,0.14138552665464846,0.046742209631728045,0.01490331321591329,71.02687313994603,65.27428054735344,1.2678457311404898,56.83057058278789,0.37767190316765387,39.410898973717465,0.0
weak_intent,2025,user_aware,7766,2803,946,24357,24357,756292949.4006555,756292949.4006555,197780.73594454664,190014.73594454664,0.0,41111336.85624014,2815,260,2934.0,332719.0961541896,1350,67307.14285714286,5.752592592592593,0.11538151331847607,0.3609322688642802,0.12181303116147309,0.03883893747177403,146.50424884781233,140.75165625521973,2.6151339385258487,48.108563493363086,0.3778006695853721,42.84304611823199,0.0
weak_intent,2025,weekly_fixed,68850,8880,2553,24357,24357,756292949.4006555,756292949.4006555,-384961.64375115786,-453811.64375115786,0.0,115608429.87622683,7854,1493,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.1289760348583878,0.03708061002178649,0.1048158640226629,-285.1567731490058,-336.1567731490058,-5.090112820121237,-33.29875201689938,0.19607843137254902,-33.649850597025164,0.0
weak_intent,2026,frequency_gate,10639,1914,573,15699,15699,486022478.6418487,486022478.6418487,169028.4386525649,158389.4386525649,0.0,26203086.033343468,1799,155,5037.0,648191.4341107799,1350,43392.857142857145,7.880740740740741,0.24517860082304527,0.17990412632766237,0.053858445342607385,0.03649914007261609,125.20625085375177,117.32551011301103,3.4777905566199627,64.50707311248604,0.47344675251433405,60.925973692149626,0.0
weak_intent,2026,market_only,45360,5874,1643,15699,15699,486022478.6418487,486022478.6418487,489540.4761655574,444180.4761655574,0.0,74736109.61076987,5239,464,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.1294973544973545,0.036221340388007055,0.10465634753805975,362.62257493744994,329.0225749374499,10.07238343241941,65.50253668743443,0.47023809523809523,61.070417460473756,0.0
weak_intent,2026,matched_calendar,6304,707,245,15699,15699,486022478.6418487,486022478.6418487,-28755.082937031326,-35059.08293703133,0.0,10767314.487459855,740,110,2666.0,327213.0553544833,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.1121510152284264,0.038864213197969545,0.015606089559844575,-21.300061434838018,-25.96969106446765,-0.591641008403256,-26.705900501486155,0.4229060913705584,51.905624263084285,0.0
weak_intent,2026,matched_random_market,6304,970,325,15699,15699,486022478.6418487,486022478.6418487,68955.15768962778,62651.15768962779,0.0,13262972.967090288,943,91,2912.0,365200.8632739141,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.15387055837563451,0.05155456852791878,0.020701955538569336,51.07789458490947,46.40826495527985,1.4187647839317536,51.99072474981873,0.4619289340101523,57.931609021877236,0.0
weak_intent,2026,user_aware,6304,2283,714,15699,15699,486022478.6418487,486022478.6418487,225711.25122486427,219407.25122486427,0.0,32592000.444573794,2282,193,2971.0,381620.3615190685,1350,43392.857142857145,4.66962962962963,0.14527736625514404,0.3621510152284264,0.11326142131979695,0.04548060386011848,167.1935194258254,162.52388979619576,4.6440496302886345,69.25357392796757,0.47128807106598986,60.53622486025832,0.0
weak_intent,2026,weekly_fixed,44550,5656,1605,15699,15699,486022478.6418487,486022478.6418487,273564.5420367724,229014.54203677244,0.0,75572709.77005127,5268,726,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.1269584736251403,0.036026936026936025,0.1022358111981655,202.64040150872032,169.64040150872032,5.62863970409819,36.19885311366503,0.30303030303030304,26.436343066319132,0.0
wide_flexibility,2023,frequency_gate,13446,5470,1889,24286,24286,749723386.0623099,749723386.0623099,751203.3156931219,737757.3156931219,0.0,76881779.80208726,8766,456,7141.0,1087157.6182679865,1350,67114.28571428571,9.96,0.20034482758620692,0.4068124349248847,0.1404878774356686,0.07778143786543688,556.4469005134237,546.4869005134236,10.019739675436629,97.70888728472536,0.5310873122118102,80.85360837929395,0.0
wide_flexibility,2023,market_only,57510,13645,4134,24286,24286,749723386.0623099,749723386.0623099,1971626.1878554565,1914116.1878554565,0.0,178687086.99599573,23484,1070,30510.0,4640442.944146212,1350,67114.28571428571,42.6,0.856896551724138,0.23726308468092505,0.0718831507563902,0.17022152680556699,1460.4638428558937,1417.8638428558936,26.29804838036083,110.33960097517509,0.5305164319248826,80.68932262469505,0.0
wide_flexibility,2023,matched_calendar,12993,3532,1237,24286,24286,749723386.0623099,749723386.0623099,132952.02687822352,119959.02687822352,0.0,51246683.80849476,6528,523,3989.0,-14278.44249228267,1350,67114.28571428571,9.624444444444444,0.19359514687100896,0.27183868236742864,0.09520511044408528,0.050934694885942516,98.48298287275816,88.85853842831372,1.7733477353095908,25.943537610171198,0.3070114677133841,-1.0989334635790555,0.0
wide_flexibility,2023,matched_random_market,12993,3914,1345,24286,24286,749723386.0623099,749723386.0623099,607361.8443373224,594368.8443373224,0.0,53905361.3977629,6802,326,6900.0,1062005.323951985,1350,67114.28571428571,9.624444444444444,0.19359514687100896,0.3012391287616409,0.10351727853459555,0.055381701391748334,449.89766247209064,440.27321802764624,8.10114577760876,112.67188060490922,0.5310551835603786,81.73672931208998,0.0
wide_flexibility,2023,user_aware,12993,9629,3263,24286,24286,749723386.0623099,749723386.0623099,1687671.550221134,1674678.550221134,0.0,144167292.35161453,18691,829,6782.0,1028309.1849865457,1350,67114.28571428571,9.624444444444444,0.19359514687100896,0.7410913568844762,0.2511352266605095,0.1343572428559664,1250.127074237877,1240.5026297934326,22.510589660075922,117.06341450216144,0.5219733702763026,79.14332217244252,0.0
wide_flexibility,2023,weekly_fixed,67500,16136,4732,24286,24286,749723386.0623099,749723386.0623099,874226.2892011008,806726.2892011008,0.0,202345517.09280986,26694,1970,22950.0,1134542.6978765724,1350,67114.28571428571,50.0,1.0057471264367817,0.23905185185185185,0.07010370370370371,0.19484476653215846,647.5750290378525,597.5750290378525,11.66065118753603,43.20462848703088,0.34,16.808039968541813,0.0
wide_flexibility,2024,frequency_gate,15572,6284,2031,24452,24452,756157490.3622506,756157490.3622506,373863.78068000113,358291.78068000113,0.0,89610934.68504986,10023,634,6814.0,654712.1876474975,1350,67500.0,11.534814814814816,0.2306962962962963,0.4035448240431544,0.13042640637040842,0.08306069033207918,276.93613383703786,265.40131902222305,4.944258113490287,41.72077682193558,0.4375802722835859,42.044193915200196,0.0
wide_flexibility,2024,market_only,66960,15952,4535,24452,24452,756157490.3622506,756157490.3622506,1193959.7798039825,1126999.7798039825,0.0,200472801.29354092,26089,1350,29700.0,2867248.642979719,1350,67500.0,49.6,0.992,0.23823178016726404,0.06772700119474313,0.18546540160314084,884.4146517066537,834.8146517066536,15.789829433971422,59.557195395086794,0.4435483870967742,42.82032023565889,0.0
wide_flexibility,2024,matched_calendar,15209,4253,1427,24452,24452,756157490.3622506,756157490.3622506,-72701.41818782955,-87910.41818782955,0.0,61986578.01629551,7650,688,4133.0,-350918.5936616646,1350,67500.0,11.265925925925925,0.22531851851851853,0.2796370570057203,0.09382602406469853,0.05835923441845248,-53.85290236135522,-65.11882828728115,-0.9614586791040138,-11.728574235654248,0.27174699191268326,-23.07308788622951,0.0
wide_flexibility,2024,matched_random_market,15209,4406,1415,24452,24452,756157490.3622506,756157490.3622506,351894.80164681334,336685.80164681334,0.0,58657525.45029998,7616,431,6823.0,646693.81149945,1350,67500.0,11.265925925925925,0.22531851851851853,0.2896968899993425,0.09303701755539483,0.05786847701619499,260.66281603467655,249.39689010875063,4.653723677037596,59.99141609629796,0.4486159510815964,42.520468899957265,0.0
wide_flexibility,2024,user_aware,15209,11178,3680,24452,24452,756157490.3622506,756157490.3622506,885554.7280966497,870345.7280966497,0.0,169123667.94588974,21455,1128,6698.0,658565.2986220499,1350,67500.0,11.265925925925925,0.22531851851851853,0.7349595634163982,0.24196199618646855,0.1504989366922951,655.9664652567776,644.7005393308517,11.711247185720651,52.36137193878615,0.44039713327634955,43.30102561786113,0.0
wide_flexibility,2024,weekly_fixed,68850,16178,4731,24452,24452,756157490.3622506,756157490.3622506,402992.4338644825,334142.4338644825,0.0,209040224.41362953,27487,2204,19440.0,357057.7906799681,1350,67500.0,51.0,1.02,0.23497458242556282,0.06871459694989107,0.19348110584001307,298.51291397369073,247.51291397369076,5.329477509657702,19.27822432237148,0.2823529411764706,5.186024555990822,0.0
wide_flexibility,2025,frequency_gate,12766,5209,1811,24357,24357,756292949.4006555,756292949.4006555,282924.25773255626,270158.25773255626,0.0,76123425.24832253,8473,589,4859.0,544219.9547017686,1350,67307.14285714286,9.456296296296296,0.1896678340231349,0.4080369732100893,0.1418611937960207,0.0743523422424765,209.57352424633797,200.11722795004167,3.740934752290989,37.16651698338953,0.3806203979320069,42.63042101690181,0.0
wide_flexibility,2025,market_only,54540,13157,4025,24357,24357,756292949.4006555,756292949.4006555,321899.1688642812,267359.1688642812,0.0,177419953.589269,23119,1378,20790.0,2246275.160917463,1350,67307.14285714286,40.4,0.8103151862464184,0.24123579024569122,0.0737990465713238,0.1652502360717658,238.44382878835646,198.04382878835645,4.2562762104205625,18.143346469895075,0.3811881188118812,41.18582986647346,0.0
wide_flexibility,2025,matched_calendar,12202,3339,1113,24357,24357,756292949.4006555,756292949.4006555,-118995.22917569913,-131197.22917569912,0.0,49157120.700134344,5742,578,2626.0,-156120.9187070013,1350,67307.14285714286,9.038518518518519,0.18128833704764938,0.2736436649729553,0.09121455499098509,0.04569528267027959,-88.14461420422158,-97.18313272274008,-1.5734012761853733,-24.207119432724205,0.21521062120963777,-12.794699123668359,0.0
wide_flexibility,2025,matched_random_market,12202,3625,1214,24357,24357,756292949.4006555,756292949.4006555,188255.8982570875,176053.8982570875,0.0,52351517.65652506,6538,405,4633.0,508804.3855715508,1350,67307.14285714286,9.038518518518519,0.18128833704764938,0.2970824455007376,0.09949188657597115,0.04984193455680092,139.44881352376854,130.41029500525002,2.4891928241070596,35.95996958335045,0.3796918537944599,41.698441695750766,0.0
wide_flexibility,2025,user_aware,12202,9196,3160,24357,24357,756292949.4006555,756292949.4006555,267083.05294824834,254881.0529482483,0.0,144867575.1176726,18258,1082,4622.0,513315.07225179404,1350,67307.14285714286,9.038518518518519,0.18128833704764938,0.753646943124078,0.258973938698574,0.12973683130106334,197.83929848018394,188.80077996166543,3.531476171500811,18.436358359094708,0.37879036223569906,42.06810951088298,0.0
wide_flexibility,2025,weekly_fixed,68850,16126,4621,24357,24357,756292949.4006555,756292949.4006555,-931948.9641845577,-1000798.9641845577,0.0,201195591.0534431,26252,2683,13500.0,-2316792.2136051827,1350,67307.14285714286,51.0,1.0229226361031518,0.23421931735657225,0.06711692084241104,0.18971958779816891,-690.3325660626354,-741.3325660626354,-12.322592256388289,-46.32054605694646,0.19607843137254902,-33.649850597025164,0.0
wide_flexibility,2026,frequency_gate,10633,4375,1418,15699,15699,486022478.6418487,486022478.6418487,598486.8803605592,587853.8803605592,0.0,61893353.89830803,7026,446,5078.0,660628.1657789508,1350,43392.857142857145,7.876296296296296,0.24504032921810698,0.41145490454246214,0.13335841248941974,0.09032422447289637,443.3236150818957,435.4473187855994,12.313975313096286,96.69646943739463,0.47756982977522805,62.12998831740344,0.0
wide_flexibility,2026,market_only,45360,10634,3046,15699,15699,486022478.6418487,486022478.6418487,1253023.8717926508,1207663.8717926508,0.0,132057146.92409313,17494,964,21330.0,2770154.1360070896,1350,43392.857142857145,33.6,1.0453333333333332,0.23443562610229277,0.06715167548500882,0.19402509713994523,928.1658309575191,894.5658309575191,25.781191752573395,94.8849722244032,0.47023809523809523,61.070417460473756,0.0
wide_flexibility,2026,matched_calendar,10216,2727,904,15699,15699,486022478.6418487,486022478.6418487,82304.28660129933,72088.28660129933,0.0,39348397.43597741,4654,384,4248.0,507183.2004716516,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.26693422083007046,0.08848864526233359,0.05758328555958978,60.96613822318469,53.398730815777284,1.6934255146241826,20.91680779000318,0.4158183241973375,49.64596715658297,0.0
wide_flexibility,2026,matched_random_market,10216,3011,995,15699,15699,486022478.6418487,486022478.6418487,312686.6496103207,302470.6496103207,0.0,41803358.17649276,5386,312,4744.0,609684.5132404685,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.2947337509788567,0.09739624119028974,0.0633798331103892,231.6197404520894,224.052333044682,6.4335841108439835,74.79940924606231,0.4643696162881754,59.679376785480464,0.0
wide_flexibility,2026,user_aware,10216,7495,2442,15699,15699,486022478.6418487,486022478.6418487,1098106.4722426995,1087890.4722426995,0.0,112110125.9338709,14262,760,4707.0,593954.6084527997,1350,43392.857142857145,7.567407407407408,0.2354304526748971,0.7336530931871574,0.2390368050117463,0.1555513090005733,813.4122016612589,805.8447942538514,22.593738365996384,97.94891077817778,0.4607478465152702,58.139644523570844,0.0
wide_flexibility,2026,weekly_fixed,44550,10487,3047,15699,15699,486022478.6418487,486022478.6418487,704792.6538847935,660242.6538847935,0.0,133576478.34293841,17494,1459,13500.0,1177739.0836045174,1350,43392.857142857145,33.0,1.0266666666666666,0.23539842873176206,0.06839506172839506,0.19408879546467928,522.0686325072545,489.06863250725445,14.501235742311358,52.76323066964976,0.30303030303030304,26.436343066319132,0.0
