date,moex_is_fresh,cbr_rate,cbr_age_days,cbr_is_fresh,nbk_rate,nbk_age_days,nbk_is_fresh,weekday,week_of_month,month,is_month_end,is_ru_weekend,is_kz_weekend,is_ru_holiday,is_kz_holiday,days_since_ru_holiday,days_to_ru_holiday,days_since_kz_holiday,days_to_kz_holiday
2020-09-03,1,0.17632,0,1,,,0,3,1,9,0,0,0,0,0,30,30,3,30
2020-09-04,1,0.179284,0,1,,,0,4,1,9,0,0,0,0,0,30,30,4,30
2020-09-05,0,0.17860600000000001,0,1,,,0,5,1,9,0,1,1,0,0,30,30,5,30
2020-09-06,0,0.17860600000000001,1,0,,,0,6,1,9,0,1,1,0,0,30,30,6,30
2020-09-07,0,0.17860600000000001,2,0,,,0,0,1,9,0,0,0,0,0,30,30,7,30
2020-09-08,1,0.178538,0,1,,,0,1,2,9,0,0,0,0,0,30,30,8,30
2020-09-09,0,0.178997,0,1,,,0,2,2,9,0,0,0,0,0,30,30,9,30
2020-09-10,1,0.177762,0,1,,,0,3,2,9,0,0,0,0,0,30,30,10,30
2020-09-11,1,0.176842,0,1,,,0,4,2,9,0,0,0,0,0,30,30,11,30
2020-09-12,0,0.175287,0,1,,,0,5,2,9,0,1,1,0,0,30,30,12,30
2020-09-13,0,0.175287,1,0,,,0,6,2,9,0,1,1,0,0,30,30,13,30
2020-09-14,1,0.175287,2,0,,,0,0,2,9,0,0,0,0,0,30,30,14,30
2020-09-15,1,0.175062,0,1,,,0,1,3,9,0,0,0,0,0,30,30,15,30
2020-09-16,0,0.176048,0,1,,,0,2,3,9,0,0,0,0,0,30,30,16,30
2020-09-17,1,0.176263,0,1,,,0,3,3,9,0,0,0,0,0,30,30,17,30
2020-09-18,0,0.17736999999999997,0,1,,,0,4,3,9,0,0,0,0,0,30,30,18,30
2020-09-19,0,0.178291,0,1,,,0,5,3,9,0,1,1,0,0,30,30,19,30
2020-09-20,0,0.178291,1,0,,,0,6,3,9,0,1,1,0,0,30,30,20,30
2020-09-21,1,0.178291,2,0,,,0,0,3,9,0,0,0,0,0,30,30,21,30
2020-09-22,1,0.180147,0,1,,,0,1,4,9,0,0,0,0,0,30,30,22,30
2020-09-23,0,0.179846,0,1,,,0,2,4,9,0,0,0,0,0,30,30,23,30
2020-09-24,0,0.179472,0,1,,,0,3,4,9,0,0,0,0,0,30,30,24,30
2020-09-25,1,0.18066400000000002,0,1,,,0,4,4,9,0,0,0,0,0,30,30,25,30
2020-09-26,0,0.179973,0,1,,,0,5,4,9,0,1,1,0,0,30,30,26,29
2020-09-27,0,0.179973,1,0,,,0,6,4,9,0,1,1,0,0,30,30,27,28
2020-09-28,1,0.179973,2,0,,,0,0,4,9,1,0,0,0,0,30,30,28,27
2020-09-29,1,0.18276900000000001,0,1,,,0,1,5,9,1,0,0,0,0,30,30,29,26
2020-09-30,1,0.184609,0,1,,,0,2,5,9,1,0,0,0,0,30,30,30,25
2020-10-01,1,0.18199500000000002,0,1,,,0,3,1,10,0,0,0,0,0,30,30,30,24
2020-10-02,1,0.179803,0,1,,,0,4,1,10,0,0,0,0,0,30,30,30,23
2020-10-03,0,0.180435,0,1,,,0,5,1,10,0,1,1,0,0,30,30,30,22
2020-10-04,0,0.180435,1,0,,,0,6,1,10,0,1,1,0,0,30,30,30,21
2020-10-05,1,0.180435,2,0,,,0,0,1,10,0,0,0,0,0,30,30,30,20
2020-10-06,1,0.18087499999999998,0,1,,,0,1,1,10,0,0,0,0,0,30,29,30,19
2020-10-07,0,0.18246300000000001,0,1,,,0,2,1,10,0,0,0,0,0,30,28,30,18
2020-10-08,1,0.182058,0,1,,,0,3,2,10,0,0,0,0,0,30,27,30,17
2020-10-09,0,0.181817,0,1,,,0,4,2,10,0,0,0,0,0,30,26,30,16
2020-10-10,0,0.180209,0,1,,,0,5,2,10,0,1,1,0,0,30,25,30,15
2020-10-11,0,0.180209,1,0,,,0,6,2,10,0,1,1,0,0,30,24,30,14
2020-10-12,0,0.180209,2,0,,,0,0,2,10,0,0,0,0,0,30,23,30,13
2020-10-13,1,0.179946,0,1,,,0,1,2,10,0,0,0,0,0,30,22,30,12
2020-10-14,1,0.180052,0,1,,,0,2,2,10,0,0,0,0,0,30,21,30,11
2020-10-15,0,0.17998799999999998,0,1,,,0,3,3,10,0,0,0,0,0,30,20,30,10
2020-10-16,0,0.181824,0,1,,,0,4,3,10,0,0,0,0,0,30,19,30,9
2020-10-17,0,0.181697,0,1,,,0,5,3,10,0,1,1,0,0,30,18,30,8
2020-10-18,0,0.181697,1,0,,,0,6,3,10,0,1,1,0,0,30,17,30,7
2020-10-19,1,0.181697,2,0,,,0,0,3,10,0,0,0,0,0,30,16,30,6
2020-10-20,1,0.18187899999999999,0,1,,,0,1,3,10,0,0,0,0,0,30,15,30,5
2020-10-21,0,0.18134699999999998,0,1,,,0,2,3,10,0,0,0,0,0,30,14,30,4
2020-10-22,1,0.18000699999999997,0,1,,,0,3,4,10,0,0,0,0,0,30,13,30,3
2020-10-23,1,0.17986899999999997,0,1,,,0,4,4,10,0,0,0,0,0,30,12,30,2
2020-10-24,0,0.178832,0,1,,,0,5,4,10,0,1,1,0,0,30,11,30,1
2020-10-25,0,0.178832,1,0,,,0,6,4,10,0,1,1,0,1,30,10,0,0
2020-10-26,0,0.178832,2,0,,,0,0,4,10,0,0,0,0,1,30,9,0,0
2020-10-27,1,0.177844,0,1,,,0,1,4,10,0,0,0,0,0,30,8,1,30
2020-10-28,1,0.17787,0,1,,,0,2,4,10,0,0,0,0,0,30,7,2,30
2020-10-29,0,0.17995999999999998,0,1,,,0,3,5,10,1,0,0,0,0,30,6,3,30
2020-10-30,1,0.182276,0,1,,,0,4,5,10,1,0,0,0,0,30,5,4,30
2020-10-31,0,0.183154,0,1,,,0,5,5,10,1,1,1,0,0,30,4,5,30
2020-11-01,0,0.183154,1,0,,,0,6,1,11,0,1,1,0,0,30,3,6,30
2020-11-02,1,0.183154,2,0,,,0,0,1,11,0,0,0,0,0,30,2,7,30
2020-11-03,1,0.184892,0,1,,,0,1,1,11,0,0,0,0,0,30,1,8,30
2020-11-04,0,0.184591,0,1,,,0,2,1,11,0,0,0,1,0,0,0,9,30
2020-11-05,1,0.184591,1,0,,,0,3,1,11,0,0,0,0,0,1,30,10,30
2020-11-06,0,0.18134,0,1,,,0,4,1,11,0,0,0,0,0,2,30,11,30
2020-11-07,0,0.178491,0,1,,,0,5,1,11,0,1,1,0,0,3,30,12,30
2020-11-08,0,0.178491,1,0,,,0,6,2,11,0,1,1,0,0,4,30,13,30
2020-11-09,1,0.178491,2,0,,,0,0,2,11,0,0,0,0,0,5,30,14,30
2020-11-10,0,0.178587,0,1,,,0,1,2,11,0,0,0,0,0,6,30,15,30
2020-11-11,1,0.178067,0,1,,,0,2,2,11,0,0,0,0,0,7,30,16,30
2020-11-12,1,0.178351,0,1,,,0,3,2,11,0,0,0,0,0,8,30,17,30
2020-11-13,0,0.17961200000000002,0,1,,,0,4,2,11,0,0,0,0,0,9,30,18,30
2020-11-14,0,0.17974900000000002,0,1,,,0,5,2,11,0,1,1,0,0,10,30,19,30
2020-11-15,0,0.17974900000000002,1,0,,,0,6,3,11,0,1,1,0,0,11,30,20,30
2020-11-16,1,0.17974900000000002,2,0,,,0,0,3,11,0,0,0,0,0,12,30,21,30
2020-11-17,1,0.179116,0,1,,,0,1,3,11,0,0,0,0,0,13,30,22,29
2020-11-18,0,0.177874,0,1,,,0,2,3,11,0,0,0,0,0,14,30,23,28
2020-11-19,1,0.17750699999999997,0,1,,,0,3,3,11,0,0,0,0,0,15,30,24,27
2020-11-20,1,0.17802199999999999,0,1,,,0,4,3,11,0,0,0,0,0,16,30,25,26
2020-11-21,0,0.177499,0,1,,,0,5,3,11,0,1,1,0,0,17,30,26,25
2020-11-22,0,0.177499,1,0,,,0,6,4,11,0,1,1,0,0,18,30,27,24
2020-11-23,1,0.177499,2,0,,,0,0,4,11,0,0,0,0,0,19,30,28,23
2020-11-24,0,0.178242,0,1,,,0,1,4,11,0,0,0,0,0,20,30,29,22
2020-11-25,1,0.17856000000000002,0,1,,,0,2,4,11,0,0,0,0,0,21,30,30,21
2020-11-26,1,0.178427,0,1,,,0,3,4,11,0,0,0,0,0,22,30,30,20
2020-11-27,1,0.17831399999999997,0,1,,,0,4,4,11,0,0,0,0,0,23,30,30,19
2020-11-28,0,0.178898,0,1,,,0,5,4,11,1,1,1,0,0,24,30,30,18
2020-11-29,0,0.178898,1,0,,,0,6,5,11,1,1,1,0,0,25,30,30,17
2020-11-30,0,0.178898,2,0,,,0,0,5,11,1,0,0,0,0,26,30,30,16
2020-12-01,1,0.179066,0,1,,,0,1,1,12,0,0,0,0,0,27,30,30,15
2020-12-02,0,0.179286,0,1,,,0,2,1,12,0,0,0,0,0,28,30,30,14
2020-12-03,1,0.177755,0,1,,,0,3,1,12,0,0,0,0,0,29,29,30,13
2020-12-04,0,0.17780200000000002,0,1,,,0,4,1,12,0,0,0,0,0,30,28,30,12
2020-12-05,0,0.17633500000000002,0,1,,,0,5,1,12,0,1,1,0,0,30,27,30,11
2020-12-06,0,0.17633500000000002,1,0,,,0,6,1,12,0,1,1,0,0,30,26,30,10
2020-12-07,1,0.17633500000000002,2,0,,,0,0,1,12,0,0,0,0,0,30,25,30,9
2020-12-08,0,0.17599499999999998,0,1,,,0,1,2,12,0,0,0,0,0,30,24,30,8
2020-12-09,1,0.17493099999999998,0,1,,,0,2,2,12,0,0,0,0,0,30,23,30,7
2020-12-10,1,0.174521,0,1,,,0,3,2,12,0,0,0,0,0,30,22,30,6
2020-12-11,0,0.175322,0,1,,,0,4,2,12,0,0,0,0,0,30,21,30,5
2020-12-12,0,0.174472,0,1,,,0,5,2,12,0,1,1,0,0,30,20,30,4
2020-12-13,0,0.174472,1,0,,,0,6,2,12,0,1,1,0,0,30,19,30,3
2020-12-14,1,0.174472,2,0,,,0,0,2,12,0,0,0,0,0,30,18,30,2
2020-12-15,0,0.174209,0,1,,,0,1,3,12,0,0,0,0,0,30,17,30,1
2020-12-16,1,0.174832,0,1,,,0,2,3,12,0,0,0,0,1,30,16,0,0
2020-12-17,0,0.17491800000000002,0,1,,,0,3,3,12,0,0,0,0,0,30,15,1,15
2020-12-18,1,0.17386500000000002,0,1,,,0,4,3,12,0,0,0,0,0,30,14,2,14
2020-12-19,0,0.174669,0,1,,,0,5,3,12,0,1,1,0,0,30,13,3,13
2020-12-20,0,0.174669,1,0,,,0,6,3,12,0,1,1,0,0,30,12,4,12
2020-12-21,1,0.174669,2,0,,,0,0,3,12,0,0,0,0,0,30,11,5,11
2020-12-22,0,0.17762599999999998,0,1,,,0,1,4,12,0,0,0,0,0,30,10,6,10
2020-12-23,1,0.179089,0,1,,,0,2,4,12,0,0,0,0,0,30,9,7,9
2020-12-24,1,0.179088,0,1,,,0,3,4,12,0,0,0,0,0,30,8,8,8
2020-12-25,1,0.178341,0,1,,,0,4,4,12,0,0,0,0,0,30,7,9,7
2020-12-26,0,0.17562899999999998,0,1,,,0,5,4,12,0,1,1,0,0,30,6,10,6
2020-12-27,0,0.17562899999999998,1,0,,,0,6,4,12,0,1,1,0,0,30,5,11,5
2020-12-28,1,0.17562899999999998,2,0,,,0,0,4,12,0,0,0,0,0,30,4,12,4
2020-12-29,1,0.175397,0,1,,,0,1,5,12,1,0,0,0,0,30,3,13,3
2020-12-30,1,0.175148,0,1,,,0,2,5,12,1,0,0,0,0,30,2,14,2
2020-12-31,0,0.17548100000000003,0,1,,,0,3,5,12,1,0,0,0,0,30,1,15,1
2021-01-01,0,0.17525200000000002,0,1,,,0,4,1,1,0,0,0,1,1,0,0,0,0
2021-01-02,0,0.17525200000000002,1,0,,,0,5,1,1,0,1,1,1,1,0,0,0,0
2021-01-03,0,0.17525200000000002,2,0,,,0,6,1,1,0,1,1,1,0,0,0,1,1
2021-01-04,0,0.17525200000000002,3,0,,,0,0,1,1,0,0,0,1,1,0,0,0,0
2021-01-05,0,0.17525200000000002,4,0,,,0,1,1,1,0,0,0,1,0,0,0,1,2
2021-01-06,0,0.17525200000000002,5,0,,,0,2,1,1,0,0,0,1,0,0,0,2,1
2021-01-07,0,0.17525200000000002,6,0,,,0,3,1,1,0,0,0,1,1,0,0,0,0
2021-01-08,0,0.17525200000000002,7,0,,,0,4,2,1,0,0,0,1,0,0,0,1,30
2021-01-09,0,0.17525200000000002,8,0,,,0,5,2,1,0,1,1,0,0,1,30,2,30
2021-01-10,0,0.17525200000000002,9,0,,,0,6,2,1,0,1,1,0,0,2,30,3,30
2021-01-11,0,0.17525200000000002,10,0,,,0,0,2,1,0,0,0,0,0,3,30,4,30
2021-01-12,0,0.17750699999999997,0,1,,,0,1,2,1,0,0,0,0,0,4,30,5,30
2021-01-13,1,0.176535,0,1,,,0,2,2,1,0,0,0,0,0,5,30,6,30
2021-01-14,1,0.175443,0,1,,,0,3,2,1,0,0,0,0,0,6,30,7,30
2021-01-15,1,0.17568799999999998,0,1,,,0,4,3,1,0,0,0,0,0,7,30,8,30
2021-01-16,0,0.175321,0,1,,,0,5,3,1,0,1,1,0,0,8,30,9,30
2021-01-17,0,0.175321,1,0,,,0,6,3,1,0,1,1,0,0,9,30,10,30
2021-01-18,1,0.175321,2,0,,,0,0,3,1,0,0,0,0,0,10,30,11,30
2021-01-19,1,0.175839,0,1,,,0,1,3,1,0,0,0,0,0,11,30,12,30
2021-01-20,0,0.17557999999999999,0,1,,,0,2,3,1,0,0,0,0,0,12,30,13,30
2021-01-21,0,0.175272,0,1,,,0,3,3,1,0,0,0,0,0,13,30,14,30
2021-01-22,1,0.175298,0,1,,,0,4,4,1,0,0,0,0,0,14,30,15,30
2021-01-23,0,0.176929,0,1,,,0,5,4,1,0,1,1,0,0,15,30,16,30
2021-01-24,0,0.176929,1,0,,,0,6,4,1,0,1,1,0,0,16,30,17,30
2021-01-25,0,0.176929,2,0,,,0,0,4,1,0,0,0,0,0,17,29,18,30
2021-01-26,1,0.177938,0,1,,,0,1,4,1,0,0,0,0,0,18,28,19,30
2021-01-27,1,0.178981,0,1,,,0,2,4,1,0,0,0,0,0,19,27,20,30
2021-01-28,1,0.177866,0,1,,,0,3,4,1,0,0,0,0,0,20,26,21,30
2021-01-29,0,0.179602,0,1,,,0,4,5,1,1,0,0,0,0,21,25,22,30
2021-01-30,0,0.179782,0,1,,,0,5,5,1,1,1,1,0,0,22,24,23,30
2021-01-31,0,0.179782,1,0,,,0,6,5,1,1,1,1,0,0,23,23,24,30
2021-02-01,0,0.179782,2,0,,,0,0,1,2,0,0,0,0,0,24,22,25,30
2021-02-02,1,0.178083,0,1,,,0,1,1,2,0,0,0,0,0,25,21,26,30
2021-02-03,1,0.17912299999999998,0,1,,,0,2,1,2,0,0,0,0,0,26,20,27,30
2021-02-04,1,0.179587,0,1,,,0,3,1,2,0,0,0,0,0,27,19,28,30
2021-02-05,1,0.17952100000000001,0,1,,,0,4,1,2,0,0,0,0,0,28,18,29,30
2021-02-06,0,0.178754,0,1,,,0,5,1,2,0,1,1,0,0,29,17,30,30
2021-02-07,0,0.178754,1,0,,,0,6,1,2,0,1,1,0,0,30,16,30,29
2021-02-08,1,0.178754,2,0,,,0,0,2,2,0,0,0,0,0,30,15,30,28
2021-02-09,0,0.177342,0,1,,,0,1,2,2,0,0,0,0,0,30,14,30,27
2021-02-10,1,0.177153,0,1,,,0,2,2,2,0,0,0,0,0,30,13,30,26
2021-02-11,0,0.176833,0,1,,,0,3,2,2,0,0,0,0,0,30,12,30,25
2021-02-12,1,0.17656400000000003,0,1,,,0,4,2,2,0,0,0,0,0,30,11,30,24
2021-02-13,0,0.176362,0,1,,,0,5,2,2,0,1,1,0,0,30,10,30,23
2021-02-14,0,0.176362,1,0,,,0,6,2,2,0,1,1,0,0,30,9,30,22
2021-02-15,1,0.176362,2,0,,,0,0,3,2,0,0,0,0,0,30,8,30,21
2021-02-16,1,0.17580600000000002,0,1,,,0,1,3,2,0,0,0,0,0,30,7,30,20
2021-02-17,1,0.17588499999999999,0,1,,,0,2,3,2,0,0,0,0,0,30,6,30,19
2021-02-18,0,0.176924,0,1,,,0,3,3,2,0,0,0,0,0,30,5,30,18
2021-02-19,1,0.17724299999999998,0,1,,,0,4,3,2,0,0,0,0,0,30,4,30,17
2021-02-20,0,0.177034,0,1,,,0,5,3,2,0,1,1,0,0,30,3,30,16
2021-02-21,0,0.177231,0,1,,,0,6,3,2,0,1,1,0,0,30,2,30,15
2021-02-22,0,0.177231,1,0,,,0,0,4,2,0,0,0,0,0,30,1,30,14
2021-02-23,0,0.177231,2,0,,,0,1,4,2,0,0,0,1,0,0,0,30,13
2021-02-24,1,0.177231,3,0,,,0,2,4,2,0,0,0,0,0,1,12,30,12
2021-02-25,0,0.17746800000000001,0,1,,,0,3,4,2,0,0,0,0,0,2,11,30,11
2021-02-26,1,0.17705400000000002,0,1,,,0,4,4,2,1,0,0,0,0,3,10,30,10
2021-02-27,0,0.17825500000000002,0,1,,,0,5,4,2,1,1,1,0,0,4,9,30,9
2021-02-28,0,0.17825500000000002,1,0,,,0,6,4,2,1,1,1,0,0,5,8,30,8
2021-03-01,1,0.17825500000000002,2,0,,,0,0,1,3,0,0,0,0,0,6,7,30,7
2021-03-02,1,0.17701799999999998,0,1,,,0,1,1,3,0,0,0,0,0,7,6,30,6
2021-03-03,1,0.177122,0,1,,,0,2,1,3,0,0,0,0,0,8,5,30,5
2021-03-04,0,0.17521599999999998,0,1,,,0,3,1,3,0,0,0,0,0,9,4,30,4
2021-03-05,0,0.175854,0,1,,,0,4,1,3,0,0,0,0,0,10,3,30,3
2021-03-06,0,0.17706499999999997,0,1,,,0,5,1,3,0,1,1,0,0,11,2,30,2
2021-03-07,0,0.17706499999999997,1,0,,,0,6,1,3,0,1,1,0,0,12,1,30,1
2021-03-08,0,0.17706499999999997,2,0,,,0,0,2,3,0,0,0,1,1,0,0,0,0
2021-03-09,1,0.17706499999999997,3,0,,,0,1,2,3,0,0,0,0,0,1,30,1,12
2021-03-10,0,0.17690799999999998,0,1,,,0,2,2,3,0,0,0,0,0,2,30,2,11
2021-03-11,1,0.176016,0,1,,,0,3,2,3,0,0,0,0,0,3,30,3,10
2021-03-12,1,0.175375,0,1,,,0,4,2,3,0,0,0,0,0,4,30,4,9
2021-03-13,0,0.175378,0,1,,,0,5,2,3,0,1,1,0,0,5,30,5,8
2021-03-14,0,0.175378,1,0,,,0,6,2,3,0,1,1,0,0,6,30,6,7
2021-03-15,1,0.175378,2,0,,,0,0,3,3,0,0,0,0,0,7,30,7,6
2021-03-16,1,0.174756,0,1,,,0,1,3,3,0,0,0,0,0,8,30,8,5
2021-03-17,0,0.17415400000000003,0,1,,,0,2,3,3,0,0,0,0,0,9,30,9,4
2021-03-18,1,0.174543,0,1,,,0,3,3,3,0,0,0,0,0,10,30,10,3
2021-03-19,1,0.175753,0,1,,,0,4,3,3,0,0,0,0,0,11,30,11,2
2021-03-20,0,0.175998,0,1,,,0,5,3,3,0,1,1,0,0,12,30,12,1
2021-03-21,0,0.175998,1,0,,,0,6,3,3,0,1,1,0,1,13,30,0,0
2021-03-22,0,0.175998,2,0,,,0,0,4,3,0,0,0,0,1,14,30,0,0
2021-03-23,0,0.17721699999999999,0,1,,,0,1,4,3,0,0,0,0,1,15,30,0,0
2021-03-24,1,0.178999,0,1,,,0,2,4,3,0,0,0,0,0,16,30,1,30
2021-03-25,1,0.180887,0,1,,,0,3,4,3,0,0,0,0,0,17,30,2,30
2021-03-26,0,0.179739,0,1,,,0,4,4,3,0,0,0,0,0,18,30,3,30
2021-03-27,0,0.178629,0,1,,,0,5,4,3,0,1,1,0,0,19,30,4,30
2021-03-28,0,0.178629,1,0,,,0,6,4,3,0,1,1,0,0,20,30,5,30
2021-03-29,0,0.178629,2,0,,,0,0,5,3,1,0,0,0,0,21,30,6,30
2021-03-30,1,0.17877600000000002,0,1,,,0,1,5,3,1,0,0,0,0,22,30,7,30
2021-03-31,0,0.17826799999999998,0,1,,,0,2,5,3,1,0,0,0,0,23,30,8,30
2021-04-01,0,0.17780100000000001,0,1,,,0,3,1,4,0,0,0,0,0,24,30,9,30
2021-04-02,1,0.177325,0,1,,,0,4,1,4,0,0,0,0,0,25,29,10,29
2021-04-03,0,0.17817699999999997,0,1,,,0,5,1,4,0,1,1,0,0,26,28,11,28
2021-04-04,0,0.17817699999999997,1,0,,,0,6,1,4,0,1,1,0,0,27,27,12,27
2021-04-05,1,0.17817699999999997,2,0,,,0,0,1,4,0,0,0,0,0,28,26,13,26
2021-04-06,1,0.178982,0,1,,,0,1,1,4,0,0,0,0,0,29,25,14,25
2021-04-07,1,0.17781199999999997,0,1,,,0,2,1,4,0,0,0,0,0,30,24,15,24
2021-04-08,1,0.179758,0,1,,,0,3,2,4,0,0,0,0,0,30,23,16,23
2021-04-09,0,0.177835,0,1,,,0,4,2,4,0,0,0,0,0,30,22,17,22
2021-04-10,0,0.178025,0,1,,,0,5,2,4,0,1,1,0,0,30,21,18,21
2021-04-11,0,0.178025,1,0,,,0,6,2,4,0,1,1,0,0,30,20,19,20
2021-04-12,1,0.178025,2,0,,,0,0,2,4,0,0,0,0,0,30,19,20,19
2021-04-13,0,0.178737,0,1,,,0,1,2,4,0,0,0,0,0,30,18,21,18
2021-04-14,0,0.17816600000000002,0,1,,,0,2,2,4,0,0,0,0,0,30,17,22,17
2021-04-15,1,0.17573799999999998,0,1,,,0,3,3,4,0,0,0,0,0,30,16,23,16
2021-04-16,0,0.178318,0,1,,,0,4,3,4,0,0,0,0,0,30,15,24,15
2021-04-17,0,0.175683,0,1,,,0,5,3,4,0,1,1,0,0,30,14,25,14
2021-04-18,0,0.175683,1,0,,,0,6,3,4,0,1,1,0,0,30,13,26,13
2021-04-19,0,0.175683,2,0,,,0,0,3,4,0,0,0,0,0,30,12,27,12
2021-04-20,0,0.176828,0,1,,,0,1,3,4,0,0,0,0,0,30,11,28,11
2021-04-21,0,0.176717,0,1,,,0,2,3,4,0,0,0,0,0,30,10,29,10
2021-04-22,1,0.17761600000000002,0,1,,,0,3,4,4,0,0,0,0,0,30,9,30,9
2021-04-23,0,0.176716,0,1,,,0,4,4,4,0,0,0,0,0,30,8,30,8
2021-04-24,0,0.174361,0,1,,,0,5,4,4,0,1,1,0,0,30,7,30,7
2021-04-25,0,0.174361,1,0,,,0,6,4,4,0,1,1,0,0,30,6,30,6
2021-04-26,1,0.174361,2,0,,,0,0,4,4,0,0,0,0,0,30,5,30,5
2021-04-27,0,0.173816,0,1,,,0,1,4,4,0,0,0,0,0,30,4,30,4
2021-04-28,1,0.174521,0,1,,,0,2,4,4,1,0,0,0,0,30,3,30,3
2021-04-29,1,0.17441700000000002,0,1,,,0,3,5,4,1,0,0,0,0,30,2,30,2
2021-04-30,0,0.173809,0,1,,,0,4,5,4,1,0,0,0,0,30,1,30,1
2021-05-01,0,0.174178,0,1,,,0,5,1,5,0,1,1,1,1,0,0,0,0
2021-05-02,0,0.174178,1,0,,,0,6,1,5,0,1,1,0,0,1,1,1,1
2021-05-03,0,0.174178,2,0,,,0,0,1,5,0,0,0,1,1,0,0,0,0
2021-05-04,0,0.174178,3,0,,,0,1,1,5,0,0,0,0,0,1,5,1,3
2021-05-05,0,0.17546199999999998,0,1,,,0,2,1,5,0,0,0,0,0,2,4,2,2
2021-05-06,1,0.17542100000000002,0,1,,,0,3,1,5,0,0,0,0,0,3,3,3,1
2021-05-07,0,0.174836,0,1,0.1890359168241966,0,1,4,1,5,0,0,0,0,1,4,2,0,0
2021-05-08,0,0.173784,0,1,0.17482517482517484,0,1,5,2,5,0,1,1,0,0,5,1,1,1
2021-05-09,0,0.173784,1,0,0.17482517482517484,0,1,6,2,5,0,1,1,1,1,0,0,0,0
2021-05-10,0,0.173784,2,0,0.17482517482517484,0,1,0,2,5,0,0,0,1,1,0,0,0,0
2021-05-11,1,0.173784,3,0,0.17482517482517484,0,1,1,2,5,0,0,0,0,0,1,30,1,30
2021-05-12,0,0.17352499999999998,0,1,0.17301038062283736,0,1,2,2,5,0,0,0,0,0,2,30,2,30
2021-05-13,1,0.17373999999999998,0,1,0.17421602787456444,0,1,3,2,5,0,0,0,0,0,3,30,3,30
2021-05-14,1,0.173708,0,1,0.17391304347826086,0,1,4,2,5,0,0,0,0,0,4,29,4,30
2021-05-15,0,0.172626,0,1,0.17271157167530224,0,1,5,3,5,0,1,1,0,0,5,28,5,30
2021-05-16,0,0.172626,1,0,0.17271157167530224,0,1,6,3,5,0,1,1,0,0,6,27,6,30
2021-05-17,1,0.172626,2,0,0.17271157167530224,0,1,0,3,5,0,0,0,0,0,7,26,7,30
2021-05-18,0,0.172614,0,1,0.17301038062283736,0,1,1,3,5,0,0,0,0,0,8,25,8,30
2021-05-19,0,0.17300100000000002,0,1,0.17301038062283736,0,1,2,3,5,0,0,0,0,0,9,24,9,30
2021-05-20,1,0.172162,0,1,0.1724137931034483,0,1,3,3,5,0,0,0,0,0,10,23,10,30
2021-05-21,1,0.171581,0,1,0.17152658662092624,0,1,4,3,5,0,0,0,0,0,11,22,11,30
2021-05-22,0,0.17153400000000002,0,1,0.17123287671232876,0,1,5,4,5,0,1,1,0,0,12,21,12,30
2021-05-23,0,0.17153400000000002,1,0,0.17123287671232876,0,1,6,4,5,0,1,1,0,0,13,20,13,30
2021-05-24,1,0.17153400000000002,2,0,0.17123287671232876,0,1,0,4,5,0,0,0,0,0,14,19,14,30
2021-05-25,1,0.17180900000000002,0,1,0.17211703958691912,0,1,1,4,5,0,0,0,0,0,15,18,15,30
2021-05-26,1,0.171967,0,1,0.17211703958691912,0,1,2,4,5,0,0,0,0,0,16,17,16,30
2021-05-27,0,0.171746,0,1,0.17211703958691912,0,1,3,4,5,0,0,0,0,0,17,16,17,30
2021-05-28,0,0.17128900000000002,0,1,0.17152658662092624,0,1,4,4,5,0,0,0,0,0,18,15,18,30
2021-05-29,0,0.17167000000000002,0,1,0.1718213058419244,0,1,5,5,5,1,1,1,0,0,19,14,19,30
2021-05-30,0,0.17167000000000002,1,0,0.1718213058419244,0,1,6,5,5,1,1,1,0,0,20,13,20,30
2021-05-31,1,0.17167000000000002,2,0,0.1718213058419244,0,1,0,5,5,1,0,0,0,0,21,12,21,30
2021-06-01,1,0.170912,0,1,0.17123287671232876,0,1,1,1,6,0,0,0,0,0,22,11,22,30
2021-06-02,1,0.17124199999999998,0,1,0.1718213058419244,0,1,2,1,6,0,0,0,0,0,23,10,23,30
2021-06-03,1,0.171562,0,1,0.1718213058419244,0,1,3,1,6,0,0,0,0,0,24,9,24,30
2021-06-04,0,0.17105499999999998,0,1,0.17094017094017094,0,1,4,1,6,0,0,0,0,0,25,8,25,30
2021-06-05,0,0.171039,0,1,0.17094017094017094,0,1,5,1,6,0,1,1,0,0,26,7,26,30
2021-06-06,0,0.171039,1,0,0.17094017094017094,0,1,6,1,6,0,1,1,0,0,27,6,27,30
2021-06-07,1,0.171039,2,0,0.17094017094017094,0,1,0,1,6,0,0,0,0,0,28,5,28,29
2021-06-08,0,0.17079699999999998,0,1,0.1706484641638225,0,1,1,2,6,0,0,0,0,0,29,4,29,28
2021-06-09,0,0.170175,0,1,0.16977928692699493,0,1,2,2,6,0,0,0,0,0,30,3,30,27
2021-06-10,1,0.168814,0,1,0.1692047377326565,0,1,3,2,6,0,0,0,0,0,30,2,30,26
2021-06-11,1,0.168845,0,1,0.16891891891891891,0,1,4,2,6,0,0,0,0,0,30,1,30,25
2021-06-12,0,0.16778400000000002,0,1,0.16778523489932887,0,1,5,2,6,0,1,1,1,0,0,0,30,24
2021-06-13,0,0.16778400000000002,1,0,0.16778523489932887,0,1,6,2,6,0,1,1,0,0,1,1,30,23
