period,corridor,indicator,scenario,horizon_days,raw_candidate_count,signal_count,hit_rate,random_day_hit_rate,lift,benefit_bps_symmetric,benefit_bps_ci_low,benefit_bps_ci_high,benefit_bps_forward,signals_per_week,raw_cluster_share_gap_le_3d,post_cooldown_cluster_share_gap_le_3d,post_cooldown_gap_cv
2023,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,34,16,0.1875,0.24629080118694363,0.7612951807228915,54.53179741592038,10.217265850918926,97.47148294993498,-22.961627474459195,0.30684931506849317,0.6363636363636364,0.0,0.9738495870522413
2024,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,29,16,0.375,0.22832369942196531,1.6424050632911393,155.2253511067261,64.18125301687331,245.71497280514444,142.87435917827457,0.30601092896174864,0.5,0.0,0.761889110294442
2025,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,31,19,0.21052631578947367,0.16176470588235295,1.3014354066985645,51.137766115228196,16.357683956838613,91.14847076324948,-49.09182968254422,0.3643835616438356,0.43333333333333335,0.0,0.9030892748987946
2026,RUB/TJS,momentum_down_3,NOW_FAVORABLE,10,13,11,0.18181818181818182,0.2345132743362832,0.7753001715265866,69.15355274465526,42.58426761445978,117.91478752023829,6.254622419179827,0.3276595744680851,0.25,0.0,0.9506308324432976
ALL,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,280,164,0.12804878048780488,0.13350687988099666,0.9591174672192404,106.41116907856627,71.30985405989297,147.56840813299291,13.181226008625734,0.3879689084150051,0.46953405017921146,0.0,0.8936314593943541
2020,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,46,27,0.1111111111111111,0.16666666666666666,0.6666666666666666,115.98884629245575,70.17538658256198,170.00471977170508,42.86613161490685,0.5163934426229508,0.5111111111111111,0.0,0.8639800567498872
2021,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,41,22,0.09090909090909091,0.09846153846153846,0.9232954545454546,48.388473896282555,29.730169371274336,67.95566444454661,30.903683173300923,0.4219178082191781,0.55,0.0,0.6405643638259725
2022,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,37,21,0.19047619047619047,0.11180124223602485,1.7037037037037035,321.27219060470554,164.79009091325713,462.4830264968794,-8.44257137878733,0.40384615384615385,0.5,0.0,0.9006024280347187
2023,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,34,16,0.125,0.1572700296735905,0.794811320754717,62.965552917119155,-32.441728103777386,153.18002139443558,10.491779842279348,0.30684931506849317,0.6363636363636364,0.0,0.9738495870522413
2024,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,29,16,0.25,0.14739884393063585,1.696078431372549,155.1129818356261,57.70578740112939,244.2830852786552,159.33457202435673,0.30601092896174864,0.5,0.0,0.761889110294442
2025,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,31,19,0.05263157894736842,0.10882352941176471,0.4836415362731152,26.54753560745245,-48.54608693950603,97.29574248617195,-97.10729894179555,0.3643835616438356,0.43333333333333335,0.0,0.9030892748987946
2026,RUB/TJS,momentum_down_3,NOW_FAVORABLE,20,12,10,0.2,0.22580645161290322,0.8857142857142858,73.21399318452247,31.523890380368073,152.77462812089274,-20.442123407913538,0.3111111111111111,0.2727272727272727,0.0,1.0304247415163292
ALL,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,507,171,0.6023391812865497,0.5542533081285445,1.086757936223004,25.23077891161413,17.00857408274553,34.524603036710545,7.682933187732573,0.41162310866574964,0.8972332015810277,0.0,2.4575389475209115
2020,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,67,21,0.5238095238095238,0.5566037735849056,0.9410815173527038,3.7453339346011556,-12.599683499321332,22.81097037020054,-26.361681565258333,0.4016393442622951,0.9393939393939394,0.0,2.195468431258592
2021,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,62,23,0.7391304347826086,0.5384615384615384,1.3726708074534162,17.52307648704991,6.808308313686882,36.32842197867954,15.123792353307078,0.4410958904109589,0.8688524590163934,0.0,1.4302894714348693
2022,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,47,17,0.5882352941176471,0.5186335403726708,1.1342021838675589,78.60101390402409,39.20799018021973,189.09611263794548,19.42361829783899,0.3269230769230769,0.9130434782608695,0.0,0.6953208427626525
2023,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,37,11,0.6363636363636364,0.5905044510385756,1.0776610324349019,41.46857402971645,17.02017846626235,142.46321757518632,16.484575074536778,0.21095890410958906,0.9166666666666666,0.0,2.0946501982507977
2024,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,36,16,0.625,0.5722543352601156,1.0921717171717171,29.485842727422153,24.95814096415749,40.174085516835504,8.984601389438623,0.30601092896174864,0.7714285714285715,0.0,2.072482982357654
2025,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,82,25,0.52,0.5264705882352941,0.9877094972067039,26.332252387322907,11.123624191792615,49.306571166676996,12.638665965126556,0.4794520547945205,0.9382716049382716,0.0,2.981965756147375
2026,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,1,69,22,0.5909090909090909,0.5872340425531914,1.0062582345191042,23.379409561289627,11.937188382472018,31.913211771579032,11.391009962854698,0.6311475409836066,0.9411764705882353,0.0,1.4117903299426242
ALL,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,507,171,0.3508771929824561,0.3295497540673477,1.0647169013233428,44.5541131434666,30.093406651193735,62.90054354703384,13.546510455644441,0.41190640055058503,0.8972332015810277,0.0,2.4575389475209115
2020,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,67,21,0.23809523809523808,0.330188679245283,0.7210884353741497,10.270546867379512,-21.22310854068491,39.43470682179193,-32.30848035578923,0.4016393442622951,0.9393939393939394,0.0,2.195468431258592
2021,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,62,23,0.5217391304347826,0.28,1.8633540372670805,27.980936243391778,13.176422549442155,52.83274533497503,22.262755994627547,0.4410958904109589,0.8688524590163934,0.0,1.4302894714348693
2022,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,47,17,0.35294117647058826,0.30434782608695654,1.1596638655462186,170.5474722375617,88.439599597727,531.1050749669461,82.3171212609587,0.3269230769230769,0.9130434782608695,0.0,0.6953208427626525
2023,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,37,11,0.36363636363636365,0.37091988130563797,0.9803636363636364,58.91820764233282,25.24598877555974,185.2142807480431,22.185851036274894,0.21095890410958906,0.9166666666666666,0.0,2.0946501982507977
2024,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,36,16,0.3125,0.38439306358381503,0.8129699248120301,63.291255781263644,59.43566178052598,72.4923643669494,44.56419520599371,0.30601092896174864,0.7714285714285715,0.0,2.072482982357654
2025,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,82,25,0.24,0.29705882352941176,0.8079207920792079,38.14793185478023,21.36363864675541,65.20700874411213,-6.181684957688724,0.4794520547945205,0.9382716049382716,0.0,2.981965756147375
2026,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,3,69,22,0.4090909090909091,0.3648068669527897,1.121390374331551,33.560804560545584,11.170522055790883,51.4796575587768,15.666413114520445,0.6363636363636364,0.9411764705882353,0.0,1.4117903299426242
ALL,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,507,171,0.2982456140350877,0.2593714502082545,1.1498783454987833,55.40403924495171,37.99886130313381,78.95116433044592,15.25605309121599,0.4121900826446281,0.8972332015810277,0.0,2.4575389475209115
2020,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,67,21,0.23809523809523808,0.27672955974842767,0.8603896103896104,27.201356186516723,-13.588422926917728,68.29350395426475,-28.03838974844905,0.4016393442622951,0.9393939393939394,0.0,2.195468431258592
2021,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,62,23,0.43478260869565216,0.2123076923076923,2.0478890989287963,35.87237833074031,18.392281151755807,71.14628425931726,25.547862287124353,0.4410958904109589,0.8688524590163934,0.0,1.4302894714348693
2022,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,47,17,0.23529411764705882,0.2453416149068323,0.9590469099032018,200.764276675776,97.11220160544524,684.4739603373195,92.59216893341835,0.3269230769230769,0.9130434782608695,0.0,0.6953208427626525
2023,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,37,11,0.36363636363636365,0.314540059347181,1.156089193825043,70.81991181206125,32.32205798799715,224.70424274695546,27.49730660170901,0.21095890410958906,0.9166666666666666,0.0,2.0946501982507977
2024,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,36,16,0.1875,0.29190751445086704,0.6423267326732673,69.31734435132743,60.20995875539367,85.67995147124647,51.267178463657906,0.30601092896174864,0.7714285714285715,0.0,2.072482982357654
2025,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,82,25,0.24,0.2235294117647059,1.0736842105263158,47.22854245295709,32.658446478424224,76.41200724235044,-14.707121191929607,0.4794520547945205,0.9382716049382716,0.0,2.981965756147375
2026,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,5,69,22,0.2727272727272727,0.3116883116883117,0.875,37.679467903709295,22.28843622901759,59.42822672415882,8.060098493318627,0.6416666666666666,0.9411764705882353,0.0,1.4117903299426242
ALL,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,507,171,0.21637426900584794,0.18664643399089528,1.159273522559787,82.09722151902078,61.90595901236757,110.45084411421367,11.991239802827893,0.41290100034494653,0.8972332015810277,0.0,2.4575389475209115
2020,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,67,21,0.19047619047619047,0.20125786163522014,0.9464285714285713,56.06039114989021,-3.5103978245590604,110.14539280861563,-35.54113620234179,0.4016393442622951,0.9393939393939394,0.0,2.195468431258592
2021,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,62,23,0.34782608695652173,0.13846153846153847,2.51207729468599,58.07161621140262,34.93102835668478,97.12943258797246,44.833104653224076,0.4410958904109589,0.8688524590163934,0.0,1.4302894714348693
2022,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,47,17,0.23529411764705882,0.16459627329192547,1.4295227524972252,269.0337568154543,142.82334502281333,858.0156785144454,47.971551784283314,0.3269230769230769,0.9130434782608695,0.0,0.6953208427626525
2023,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,37,11,0.2727272727272727,0.24629080118694363,1.107338444687842,106.04737097089082,55.49569352432609,332.18723631662414,41.17677276372514,0.21095890410958906,0.9166666666666666,0.0,2.0946501982507977
2024,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,36,16,0.125,0.22832369942196531,0.5474683544303798,91.22455674713031,71.37172458089435,125.92320233336768,71.15072013250511,0.30601092896174864,0.7714285714285715,0.0,2.072482982357654
2025,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,82,25,0.16,0.16176470588235295,0.989090909090909,70.18763885516528,52.61444967332238,109.29016165085827,-35.58574965046611,0.4794520547945205,0.9382716049382716,0.0,2.981965756147375
2026,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,10,69,22,0.13636363636363635,0.2345132743362832,0.5814751286449399,54.544826294064094,39.16751544173298,72.55755253487312,-0.620885487047032,0.6553191489361702,0.9411764705882353,0.0,1.4117903299426242
ALL,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,507,171,0.17543859649122806,0.13132851161020176,1.3358759216882785,132.63254228975535,98.70090062403568,180.9675608696982,5.462922283487606,0.4143302180685358,0.8972332015810277,0.0,2.4575389475209115
2020,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,67,21,0.19047619047619047,0.16666666666666666,1.1428571428571428,116.64549942904122,53.66252745324798,179.26262439551607,-31.406093779868666,0.4016393442622951,0.9393939393939394,0.0,2.195468431258592
2021,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,62,23,0.34782608695652173,0.09846153846153846,3.532608695652174,84.71663640834659,49.47103561627295,149.1140957209498,71.30813066314697,0.4410958904109589,0.8688524590163934,0.0,1.4302894714348693
2022,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,47,17,0.11764705882352941,0.11180124223602485,1.0522875816993464,451.9212149030693,249.86018062898572,1265.8534796137067,-15.496530775687063,0.3269230769230769,0.9130434782608695,0.0,0.6953208427626525
2023,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,37,11,0.18181818181818182,0.1572700296735905,1.156089193825043,154.53512409526752,103.06969841356762,360.7055602780377,24.6931659288725,0.21095890410958906,0.9166666666666666,0.0,2.0946501982507977
2024,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,36,16,0.0625,0.14739884393063585,0.42401960784313725,118.86745568007042,83.50363032194164,185.3628760350761,92.95070334370217,0.30601092896174864,0.7714285714285715,0.0,2.072482982357654
2025,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,82,25,0.08,0.10882352941176471,0.7351351351351352,109.88210608894231,82.99112200033603,174.02281845731974,-82.88244368319658,0.4794520547945205,0.9382716049382716,0.0,2.981965756147375
2026,RUB/TJS,low_level_90_p10,NOW_FAVORABLE,20,69,22,0.13636363636363635,0.22580645161290322,0.6038961038961038,88.62408664331409,72.59229745327694,118.61539571581451,-1.3352692805747735,0.6844444444444445,0.9411764705882353,0.0,1.4117903299426242
ALL,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,200,135,0.4,0.46017043349388664,0.869243156199678,-25.913104062269067,-41.045927600715785,-16.39392801787915,-13.306078941018367,0.31828898619063656,0.4723618090452261,0.0,1.5200803945743873
2020,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,23,17,0.4117647058823529,0.4088050314465409,1.0072398190045249,-21.68991854986965,-33.73535025830617,-4.459517974989018,-15.669714263481929,0.32513661202185795,0.3181818181818182,0.0,1.7016519190629504
2021,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,41,26,0.3076923076923077,0.4123076923076923,0.746268656716418,-18.698464804443237,-27.41705760732818,-10.23757182038775,-17.30062494431229,0.4986301369863014,0.575,0.0,1.1127812524977128
2022,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,14,9,0.2222222222222222,0.40062111801242234,0.5546942291128337,-123.88700140936925,-189.07367470384588,-24.838927579006032,-137.94885281803397,0.17307692307692307,0.38461538461538464,0.0,0.9448640783384455
2023,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,12,9,0.5555555555555556,0.516320474777448,1.0759897828863347,-14.564827297726014,-30.94726058710244,-6.871212115424267,8.917714625821676,0.17260273972602738,0.2727272727272727,0.0,1.4137594613322806
2024,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,21,13,0.6153846153846154,0.5173410404624278,1.1895143962183068,-21.079351561206334,-52.15620820816564,-3.799236116740052,30.974354376268202,0.24863387978142076,0.65,0.0,1.168034763800217
2025,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,22,15,0.4,0.4588235294117647,0.8717948717948719,-30.171387532723923,-56.6251052456058,-10.844818459216013,-14.952111067754492,0.2876712328767123,0.5238095238095238,0.0,1.4329399066805513
2026,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,1,19,13,0.5384615384615384,0.548936170212766,0.9809183064997018,-9.783950879528929,-31.653324303109947,-3.849568384781703,20.362104406317105,0.3729508196721311,0.5555555555555556,0.0,1.089823959626406
ALL,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,200,135,0.4740740740740741,0.5027808676307007,0.9429039659128156,-1.846109593039956,-23.689589650969673,14.665973142658144,-8.73448827973145,0.3185035389282103,0.4723618090452261,0.0,1.5200803945743873
2020,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,23,17,0.47058823529411764,0.5125786163522013,0.9180801154817755,0.10939750849945207,-20.303167120229453,30.40156919981691,9.575814217665577,0.32513661202185795,0.3181818181818182,0.0,1.7016519190629504
2021,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,41,26,0.38461538461538464,0.4553846153846154,0.8445945945945946,-11.278784003254996,-20.838759296840436,-2.226641309208864,-14.449966968098725,0.4986301369863014,0.575,0.0,1.1127812524977128
2022,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,14,9,0.6666666666666666,0.5093167701863354,1.3089430894308944,-48.8058442129514,-217.3097572111064,270.8281533990611,-74.90096568144138,0.17307692307692307,0.38461538461538464,0.0,0.9448640783384455
2023,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,12,9,0.5555555555555556,0.5311572700296736,1.0459342023587834,60.52093763979482,20.495543301022835,162.51693838410904,16.68466011787008,0.17260273972602738,0.2727272727272727,0.0,1.4137594613322806
2024,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,21,13,0.5384615384615384,0.546242774566474,0.9857549857549858,-7.066044795312599,-32.91622178644933,11.701318829932221,16.349839595492817,0.24863387978142076,0.65,0.0,1.168034763800217
2025,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,22,15,0.5333333333333333,0.49411764705882355,1.0793650793650793,0.9460396580970454,-39.49290473143737,27.876313730197047,-22.660811629107442,0.2876712328767123,0.5238095238095238,0.0,1.4329399066805513
2026,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,3,19,13,0.46153846153846156,0.5236051502145923,0.8814627994955864,3.8426156596454684,-24.387438978699162,22.177373841425215,-8.552800911128998,0.3760330578512397,0.5555555555555556,0.0,1.089823959626406
ALL,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,200,135,0.45925925925925926,0.5116883116883116,0.8975371310396691,19.051168216297963,0.38660602134287525,36.78967925221173,-5.500740088358712,0.31871838111298484,0.4723618090452261,0.0,1.5200803945743873
2020,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,23,17,0.5294117647058824,0.5408805031446541,0.978796169630643,22.491283276994228,-4.800750405476654,58.49769535634295,12.327515616129986,0.32513661202185795,0.3181818181818182,0.0,1.7016519190629504
2021,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,41,26,0.5,0.4646153846153846,1.076158940397351,-3.8667246417731436,-13.155724599588362,5.783146540330471,-9.286775894788384,0.4986301369863014,0.575,0.0,1.1127812524977128
2022,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,14,9,0.3333333333333333,0.531055900621118,0.6276803118908383,55.257434641727514,-122.14335441318137,412.63955190125944,-27.75512600565493,0.17307692307692307,0.38461538461538464,0.0,0.9448640783384455
2023,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,12,9,0.4444444444444444,0.5578635014836796,0.7966903073286051,98.16496114846294,36.15859518474924,259.3815126541185,38.212019774306526,0.17260273972602738,0.2727272727272727,0.0,1.4137594613322806
2024,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,21,13,0.5384615384615384,0.569364161849711,0.9457243264349864,3.2470272400213114,-35.80292557085042,23.597171763318432,8.126764777338256,0.24863387978142076,0.65,0.0,1.168034763800217
2025,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,22,15,0.4,0.4970588235294118,0.8047337278106509,23.117325742684212,-14.506921192949992,50.074349112276245,-43.283228010362045,0.2876712328767123,0.5238095238095238,0.0,1.4329399066805513
2026,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,5,19,13,0.38461538461538464,0.48484848484848486,0.7932692307692308,16.445142079226375,-15.910809179842431,33.62200046210553,-11.35060782109991,0.37916666666666665,0.5555555555555556,0.0,1.089823959626406
ALL,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,10,200,135,0.4962962962962963,0.5215613382899629,0.9515588289643884,50.8828057310797,30.868263692283723,74.05567838851927,-3.6656886349621782,0.31925675675675674,0.4723618090452261,0.0,1.5200803945743873
2020,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,10,23,17,0.47058823529411764,0.5345911949685535,0.8802768166089966,61.76786800916292,18.343465375504127,115.51022731234637,-3.6771526710871716,0.32513661202185795,0.3181818181818182,0.0,1.7016519190629504
2021,RUB/TJS,reversal_up_from_30d_low,WINDOW_CLOSING,10,41,26,0.5,0.4430769230769231,1.128472222222222,14.75219614478979,0.7952303341240551,33.44950641612764,1.4292482049773307,0.4986301369863014,0.575,0.0,1.1127812524977128
