scenario,seed,year,user_id,segment,corridor,policy,exposure_weeks,contacts,relevant_contacts,shifted_transfers,planned_transfers,completed_transfers,organic_volume_rub,policy_volume_rub,gross_timing_value_rub,net_scenario_value_rub,execution_drag_rub,shifted_amount_rub,sum_advance_days,hurt_transfers,contact_target_sum,contact_forward_bps_sum,cap_max,no_delay,no_unfunded,no_urgent_shift
no_behavioral_response,4101,2023,25,monthly,AMD,weekly_fixed,49.714285714285715,50,8,0,12,12,617260.3064465699,617260.3064465699,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,25,monthly,AMD,matched_calendar,49.714285714285715,6,1,0,12,12,617260.3064465699,617260.3064465699,0.0,-6.0,0.0,0.0,0,0,0.0,-416.9889191680598,1,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,market_only,49.714285714285715,44,4,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,frequency_gate,49.714285714285715,10,0,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-10.0,0.0,0.0,0,0,0.0,-431.0385526529436,2,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,user_aware,49.714285714285715,7,3,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,3.0,443.9604709975764,2,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,matched_random_market,49.714285714285715,7,1,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,3.0,878.1415365370638,1,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,weekly_fixed,49.714285714285715,50,5,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,26,monthly,KGS,matched_calendar,49.714285714285715,7,0,0,11,11,1258607.8382711308,1258607.8382711308,0.0,-7.0,0.0,0.0,0,0,1.0,-108.35403691162759,1,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,market_only,49.714285714285715,35,2,0,12,12,709694.4641858375,709694.4641858375,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,frequency_gate,49.714285714285715,6,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-6.0,0.0,0.0,0,0,2.0,146.641916359922,1,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,user_aware,49.714285714285715,2,1,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,2.0,298.87597895082996,1,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,matched_random_market,49.714285714285715,2,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,2.0,545.1894614558394,1,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,weekly_fixed,49.714285714285715,50,5,0,12,12,709694.4641858375,709694.4641858375,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,27,monthly,KZT,matched_calendar,49.714285714285715,2,0,0,12,12,709694.4641858375,709694.4641858375,0.0,-2.0,0.0,0.0,0,0,0.0,-325.2674295039315,1,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,market_only,49.714285714285715,44,7,0,12,12,672254.1003735559,672254.1003735559,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,frequency_gate,49.714285714285715,11,5,0,12,12,672254.1003735559,672254.1003735559,0.0,-11.0,0.0,0.0,0,0,5.0,542.076237438982,1,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,user_aware,49.714285714285715,9,7,0,12,12,672254.1003735559,672254.1003735559,0.0,-9.0,0.0,0.0,0,0,6.0,742.5744612891117,1,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,matched_random_market,49.714285714285715,9,1,0,12,12,672254.1003735559,672254.1003735559,0.0,-9.0,0.0,0.0,0,0,3.0,-32.24426830810921,1,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,weekly_fixed,49.714285714285715,50,8,0,12,12,672254.1003735559,672254.1003735559,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,28,monthly,TJS,matched_calendar,49.714285714285715,9,4,0,12,12,672254.1003735559,672254.1003735559,0.0,-9.0,0.0,0.0,0,0,3.0,-160.51804694027004,1,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,market_only,49.714285714285715,44,5,0,11,11,456279.8253514452,456279.8253514452,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,frequency_gate,49.714285714285715,11,1,0,11,11,456279.8253514452,456279.8253514452,0.0,-11.0,0.0,0.0,0,0,7.0,1457.3433325502194,2,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,user_aware,49.714285714285715,9,5,0,11,11,456279.8253514452,456279.8253514452,0.0,-9.0,0.0,0.0,0,0,8.0,1262.9868895027273,2,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,matched_random_market,49.714285714285715,9,0,0,11,11,456279.8253514452,456279.8253514452,0.0,-9.0,0.0,0.0,0,0,3.0,153.04925291213414,1,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,weekly_fixed,49.714285714285715,50,6,0,11,11,456279.8253514452,456279.8253514452,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,29,monthly,UZS,matched_calendar,49.714285714285715,9,1,0,11,11,456279.8253514452,456279.8253514452,0.0,-9.0,0.0,0.0,0,0,4.0,85.47120431884214,1,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,market_only,49.714285714285715,46,6,0,11,11,419224.9119794691,419224.9119794691,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,frequency_gate,49.714285714285715,11,0,0,11,11,419224.9119794691,419224.9119794691,0.0,-11.0,0.0,0.0,0,0,5.0,475.34518511603625,2,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,user_aware,49.714285714285715,7,4,0,11,11,419224.9119794691,419224.9119794691,0.0,-7.0,0.0,0.0,0,0,3.0,443.4517205262345,1,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,matched_random_market,49.714285714285715,7,1,0,11,11,419224.9119794691,419224.9119794691,0.0,-7.0,0.0,0.0,0,0,1.0,-194.78989974308638,1,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,weekly_fixed,49.714285714285715,50,5,0,11,11,419224.9119794691,419224.9119794691,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,30,monthly,AMD,matched_calendar,49.714285714285715,7,0,0,11,11,419224.9119794691,419224.9119794691,0.0,-7.0,0.0,0.0,0,0,0.0,-132.40796243353725,1,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,market_only,49.714285714285715,44,3,0,11,11,366247.1744918898,366247.1744918898,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,frequency_gate,49.714285714285715,13,2,0,11,11,366247.1744918898,366247.1744918898,0.0,-13.0,0.0,0.0,0,0,10.0,1743.0179842787543,2,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,user_aware,49.714285714285715,9,3,0,11,11,366247.1744918898,366247.1744918898,0.0,-9.0,0.0,0.0,0,0,6.0,1019.2721832286235,1,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,matched_random_market,49.714285714285715,9,2,0,11,11,366247.1744918898,366247.1744918898,0.0,-9.0,0.0,0.0,0,0,4.0,815.4760867519451,1,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,weekly_fixed,49.714285714285715,50,7,0,11,11,366247.1744918898,366247.1744918898,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,31,monthly,KGS,matched_calendar,49.714285714285715,9,2,0,11,11,366247.1744918898,366247.1744918898,0.0,-9.0,0.0,0.0,0,0,3.0,81.83612051271164,1,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,market_only,49.714285714285715,35,3,0,12,12,322238.0896659986,322238.0896659986,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,frequency_gate,49.714285714285715,11,0,0,12,12,322238.0896659986,322238.0896659986,0.0,-11.0,0.0,0.0,0,0,8.0,2315.2571634412266,2,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,user_aware,49.714285714285715,7,2,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,7.0,1982.6969959798068,1,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,matched_random_market,49.714285714285715,7,0,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,4.0,910.8886939778725,1,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,weekly_fixed,49.714285714285715,50,7,0,12,12,322238.0896659986,322238.0896659986,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,32,monthly,KZT,matched_calendar,49.714285714285715,7,2,0,12,12,322238.0896659986,322238.0896659986,0.0,-7.0,0.0,0.0,0,0,2.0,-197.46918195901353,1,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,market_only,49.714285714285715,44,7,0,12,12,482926.60859853076,482926.60859853076,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,frequency_gate,49.714285714285715,11,6,0,12,12,482926.60859853076,482926.60859853076,0.0,-11.0,0.0,0.0,0,0,3.0,353.08527700303017,1,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,user_aware,49.714285714285715,7,6,0,12,12,482926.60859853076,482926.60859853076,0.0,-7.0,0.0,0.0,0,0,2.0,311.8410034258247,1,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,matched_random_market,49.714285714285715,7,1,0,12,12,482926.60859853076,482926.60859853076,0.0,-7.0,0.0,0.0,0,0,3.0,638.0590567693835,1,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,weekly_fixed,49.714285714285715,50,6,0,12,12,482926.60859853076,482926.60859853076,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,33,monthly,TJS,matched_calendar,49.714285714285715,7,0,0,12,12,482926.60859853076,482926.60859853076,0.0,-7.0,0.0,0.0,0,0,2.0,-116.02998059609067,1,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,market_only,49.714285714285715,44,5,0,12,12,448668.424368997,448668.424368997,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,frequency_gate,49.714285714285715,11,1,0,12,12,448668.424368997,448668.424368997,0.0,-11.0,0.0,0.0,0,0,4.0,286.87933906972773,2,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,user_aware,49.714285714285715,5,3,0,12,12,448668.424368997,448668.424368997,0.0,-5.0,0.0,0.0,0,0,1.0,-24.8152102890553,1,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,matched_random_market,49.714285714285715,5,0,0,12,12,448668.424368997,448668.424368997,0.0,-5.0,0.0,0.0,0,0,4.0,535.4104612683464,1,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,weekly_fixed,49.714285714285715,50,8,0,12,12,448668.424368997,448668.424368997,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,34,monthly,UZS,matched_calendar,49.714285714285715,5,1,0,12,12,448668.424368997,448668.424368997,0.0,-5.0,0.0,0.0,0,0,3.0,68.0944227367808,1,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,market_only,49.714285714285715,46,5,0,11,11,671476.504688967,671476.504688967,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,frequency_gate,49.714285714285715,10,1,0,11,11,671476.504688967,671476.504688967,0.0,-10.0,0.0,0.0,0,0,7.0,1222.163483228308,2,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,user_aware,49.714285714285715,6,4,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,4.0,653.221913218437,1,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,matched_random_market,49.714285714285715,6,0,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,3.0,515.0099741721581,1,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,weekly_fixed,49.714285714285715,50,5,0,11,11,671476.504688967,671476.504688967,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,35,monthly,AMD,matched_calendar,49.714285714285715,6,1,0,11,11,671476.504688967,671476.504688967,0.0,-6.0,0.0,0.0,0,0,0.0,-416.9889191680598,1,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,market_only,49.714285714285715,44,8,0,11,11,443753.857721361,443753.857721361,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,frequency_gate,49.714285714285715,12,2,0,11,11,443753.857721361,443753.857721361,0.0,-12.0,0.0,0.0,0,0,7.0,1565.1769765000047,1,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,user_aware,49.714285714285715,9,5,0,11,11,443753.857721361,443753.857721361,0.0,-9.0,0.0,0.0,0,0,5.0,1461.0755973930613,2,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,matched_random_market,49.714285714285715,9,2,0,11,11,443753.857721361,443753.857721361,0.0,-9.0,0.0,0.0,0,0,8.0,1811.06977995102,2,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,weekly_fixed,49.714285714285715,50,6,0,11,11,443753.857721361,443753.857721361,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,36,monthly,KGS,matched_calendar,49.714285714285715,9,2,0,11,11,443753.857721361,443753.857721361,0.0,-9.0,0.0,0.0,0,0,3.0,81.83612051271164,1,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,market_only,49.714285714285715,35,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,frequency_gate,49.714285714285715,5,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,215.7003009635783,1,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,user_aware,49.714285714285715,5,4,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,215.7003009635783,1,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,matched_random_market,49.714285714285715,5,1,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,443.06069890622587,2,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,weekly_fixed,49.714285714285715,50,8,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,37,monthly,KZT,matched_calendar,49.714285714285715,5,0,0,11,11,1580074.8479079013,1580074.8479079013,0.0,-5.0,0.0,0.0,0,0,2.0,330.01560605457774,1,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,market_only,49.714285714285715,44,5,0,12,12,537700.3742421082,537700.3742421082,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,frequency_gate,49.714285714285715,11,0,0,12,12,537700.3742421082,537700.3742421082,0.0,-11.0,0.0,0.0,0,0,8.0,1264.247130722741,1,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,user_aware,49.714285714285715,9,2,0,12,12,537700.3742421082,537700.3742421082,0.0,-9.0,0.0,0.0,0,0,5.0,634.881094690123,2,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,matched_random_market,49.714285714285715,9,1,0,12,12,537700.3742421082,537700.3742421082,0.0,-9.0,0.0,0.0,0,0,6.0,1388.576521686531,2,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,weekly_fixed,49.714285714285715,50,7,0,12,12,537700.3742421082,537700.3742421082,0.0,-50.0,0.0,0.0,0,0,17.0,657.9017281473199,2,True,True,True
no_behavioral_response,4101,2023,38,monthly,TJS,matched_calendar,49.714285714285715,9,2,0,12,12,537700.3742421082,537700.3742421082,0.0,-9.0,0.0,0.0,0,0,3.0,-160.51804694027004,1,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,market_only,49.714285714285715,44,6,0,11,11,478324.14283282834,478324.14283282834,0.0,-44.0,0.0,0.0,0,0,25.0,3505.029737871544,2,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,frequency_gate,49.714285714285715,12,6,0,11,11,478324.14283282834,478324.14283282834,0.0,-12.0,0.0,0.0,0,0,10.0,1168.7861519900866,2,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,user_aware,49.714285714285715,8,5,0,11,11,478324.14283282834,478324.14283282834,0.0,-8.0,0.0,0.0,0,0,6.0,472.3724081800684,2,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,matched_random_market,49.714285714285715,8,1,0,11,11,478324.14283282834,478324.14283282834,0.0,-8.0,0.0,0.0,0,0,4.0,525.2089369443802,1,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,weekly_fixed,49.714285714285715,50,6,0,11,11,478324.14283282834,478324.14283282834,0.0,-50.0,0.0,0.0,0,0,18.0,686.363706695482,2,True,True,True
no_behavioral_response,4101,2023,39,monthly,UZS,matched_calendar,49.714285714285715,8,2,0,11,11,478324.14283282834,478324.14283282834,0.0,-8.0,0.0,0.0,0,0,3.0,-132.5783518752233,1,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,market_only,49.714285714285715,46,3,0,4,4,262254.08533070254,262254.08533070254,0.0,-46.0,0.0,0.0,0,0,21.0,2995.1230407990774,2,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,frequency_gate,49.714285714285715,3,1,0,4,4,262254.08533070254,262254.08533070254,0.0,-3.0,0.0,0.0,0,0,0.0,194.41677682739635,1,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,user_aware,49.714285714285715,0,0,0,4,4,262254.08533070254,262254.08533070254,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,matched_random_market,49.714285714285715,0,0,0,4,4,262254.08533070254,262254.08533070254,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,weekly_fixed,49.714285714285715,50,5,0,4,4,262254.08533070254,262254.08533070254,0.0,-50.0,0.0,0.0,0,0,18.0,968.2535406940339,2,True,True,True
no_behavioral_response,4101,2023,40,occasional,AMD,matched_calendar,49.714285714285715,0,0,0,4,4,262254.08533070254,262254.08533070254,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,market_only,49.714285714285715,44,4,0,4,4,351550.8542186899,351550.8542186899,0.0,-44.0,0.0,0.0,0,0,23.0,3602.90245708418,2,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,frequency_gate,49.714285714285715,6,2,0,4,4,351550.8542186899,351550.8542186899,0.0,-6.0,0.0,0.0,0,0,4.0,573.4296792278004,2,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,user_aware,49.714285714285715,6,4,0,4,4,351550.8542186899,351550.8542186899,0.0,-6.0,0.0,0.0,0,0,3.0,396.9980223382174,2,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,matched_random_market,49.714285714285715,6,0,0,4,4,351550.8542186899,351550.8542186899,0.0,-6.0,0.0,0.0,0,0,3.0,321.1679477557583,1,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,weekly_fixed,49.714285714285715,50,5,0,4,4,351550.8542186899,351550.8542186899,0.0,-50.0,0.0,0.0,0,0,16.0,903.4656125878028,2,True,True,True
no_behavioral_response,4101,2023,41,occasional,KGS,matched_calendar,49.714285714285715,6,1,0,4,4,351550.8542186899,351550.8542186899,0.0,-6.0,0.0,0.0,0,0,0.0,-388.6779810456797,1,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,market_only,49.714285714285715,35,3,0,3,3,356821.19757699315,356821.19757699315,0.0,-35.0,0.0,0.0,0,0,23.0,4107.971112353642,2,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,frequency_gate,49.714285714285715,3,1,0,3,3,356821.19757699315,356821.19757699315,0.0,-3.0,0.0,0.0,0,0,3.0,1050.7183568180567,1,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,user_aware,49.714285714285715,3,1,0,3,3,356821.19757699315,356821.19757699315,0.0,-3.0,0.0,0.0,0,0,3.0,956.8263976407975,1,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,matched_random_market,49.714285714285715,3,1,0,3,3,356821.19757699315,356821.19757699315,0.0,-3.0,0.0,0.0,0,0,2.0,182.9727281396032,1,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,weekly_fixed,49.714285714285715,50,4,0,3,3,356821.19757699315,356821.19757699315,0.0,-50.0,0.0,0.0,0,0,16.0,986.025404010815,2,True,True,True
no_behavioral_response,4101,2023,42,occasional,KZT,matched_calendar,49.714285714285715,3,0,0,3,3,356821.19757699315,356821.19757699315,0.0,-3.0,0.0,0.0,0,0,1.0,-135.36965856230876,1,True,True,True
no_behavioral_response,4101,2023,43,occasional,TJS,market_only,49.714285714285715,44,9,0,6,6,738350.767567761,738350.767567761,0.0,-44.0,0.0,0.0,0,0,21.0,2975.7993709516013,2,True,True,True
no_behavioral_response,4101,2023,43,occasional,TJS,frequency_gate,49.714285714285715,7,1,0,6,6,738350.767567761,738350.767567761,0.0,-7.0,0.0,0.0,0,0,5.0,567.7218552526165,2,True,True,True
