date,pair,base,quote,quote_per_rub,rub_per_quote,rub_per_usd,quote_per_usd,published_at_utc,source
2018-07-03,RUB/TMT,RUB,TMT,0.055580310839805865,17.9919828603012,63.1515,3.50998,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-03,RUB/UZS,RUB,UZS,124.2918484438216,0.008045579919522943,63.1515,7849.216667,2018-07-03T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/AMD,RUB,AMD,7.618163413441056,0.13126523359103281,63.373,482.78587,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/AZN,RUB,AZN,0.026864753128303852,37.223494860499265,63.373,1.7025,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/BYN,RUB,BYN,0.031448519085414926,31.797999685898603,63.373,1.992987,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/KGS,RUB,KGS,1.0750005680652646,0.9302320665743954,63.373,68.126011,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/KZT,RUB,KZT,5.41992523629937,0.1845043900795175,63.373,343.476922,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/MDL,RUB,MDL,0.2664136146308365,3.753561924324618,63.373,16.88343,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/TJS,RUB,TJS,0.14498070156060153,6.897469726907087,63.373,9.187862,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/TMT,RUB,TMT,0.05538604768592303,18.055088632983665,63.373,3.50998,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-04,RUB/UZS,RUB,UZS,123.84217253404447,0.008074793743828242,63.373,7848.25,2018-07-04T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/AMD,RUB,AMD,7.667444906938465,0.1304215435698892,63.184,484.459839,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/AZN,RUB,AZN,0.026945112686756142,37.11248164464023,63.184,1.7025,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/BYN,RUB,BYN,0.03142263864269435,31.824189285023532,63.184,1.985408,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/KGS,RUB,KGS,1.079159439098506,0.9266471327307917,63.184,68.18561,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/KZT,RUB,KZT,5.438653725626741,0.1838690327512553,63.184,343.635897,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/MDL,RUB,MDL,0.26658041592808307,3.751213293439289,63.184,16.843617,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/TJS,RUB,TJS,0.14534171625728032,6.880337082505787,63.184,9.183271,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/TMT,RUB,TMT,0.055551721954925304,18.00124217232007,63.184,3.50998,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-05,RUB/UZS,RUB,UZS,124.21842028045076,0.008050335833785982,63.184,7848.616667,2018-07-05T23:59:59+00:00,openexchangerates.org
2018-07-06,RUB/AMD,RUB,AMD,7.665201422836236,0.13045971590789396,62.9447,482.483804,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/AZN,RUB,AZN,0.02704755126325171,36.97192364170338,62.9447,1.7025,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/BYN,RUB,BYN,0.03152602204792461,31.719828098827048,62.9447,1.984396,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/KGS,RUB,KGS,1.0843018554381862,0.9222524106037628,62.9447,68.251055,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/KZT,RUB,KZT,5.4601102237360735,0.18314648588096658,62.9447,343.685,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/MDL,RUB,MDL,0.2672337941081616,3.742041695502234,62.9447,16.820951,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/TJS,RUB,TJS,0.14589228322638761,6.8543721291156645,62.9447,9.183146,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/TMT,RUB,TMT,0.05576291570219574,17.933065145670344,62.9447,3.50998,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-06,RUB/UZS,RUB,UZS,124.63320978573256,0.008023543658381134,62.9447,7845.0,2018-07-06T23:59:55+00:00,openexchangerates.org
2018-07-07,RUB/AMD,RUB,AMD,7.642258045554273,0.13085137848514936,62.9447,481.03964,2018-07-07T23:59:38+00:00,openexchangerates.org
