url,final_url,retrieved_utc,status,bytes,sha256,content_type,raw_path,group
https://stage-api.ataix.kz/api/docs/cmc/,https://stage-api.ataix.kz/api/docs/cmc/,2026-09-05T08:19:10.271880+00:00,200,3473,e7f5ff8e38f92431543ac2f73398ab29187fe7f415290e2215ce2e307c88217f,text/html; charset=utf-8,raw/ataix_public_docs_ce818e9d306c6237ce22.bin,ataix_public_docs
https://api.ataix.kz/api/cmc/v1/overview,https://api.ataix.kz/api/cmc/v1/overview,2026-09-05T08:19:09.748549+00:00,502,16,bb2fb7b51f18478e3ccde6376dc39285b20472f0394e7034fd2e0bdf6a5716e2,text/plain; charset=UTF-8,raw/ataix_public_metadata_eaca91c64e4088ed0ee2.bin,ataix_public_metadata
https://data.binance.vision/data/spot/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-01.zip,https://data.binance.vision/data/spot/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-01.zip,2026-09-05T08:19:44.805397+00:00,200,2254,3a3eb1b723d944deb4dbef5ae361bbe39340a17fe987fe22e397ef03dca268d2,application/zip,raw/binance_archive_9e2c9747a32d0d26f858.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2025-01.zip,https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2025-01.zip,2026-09-05T08:19:45.857284+00:00,404,329,fd18dfc928c72dbee71d91f6489012ceaf427936470a8960cdc4af0f2ef3c8e6,application/xml,raw/binance_archive_21e558badb53210c5ed6.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2026-05.zip,https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2026-05.zip,2026-09-05T08:19:46.593489+00:00,200,1659,35752f6eba2ed6b20789abea06f50e0867832508afd0f86c2225377cf39ba394,application/zip,raw/binance_archive_d11d369c011a037c3553.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2020-01.zip,https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2020-01.zip,2026-09-05T08:19:41.758471+00:00,200,1614,6857712dd5389ffa80c22e3f537248a05d8275f6d628f93d934cde77afb0d377,application/zip,raw/binance_archive_b7131ef9ceb4f0e42120.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2023-01.zip,https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2023-01.zip,2026-09-05T08:19:42.676106+00:00,200,1590,b56febc5b4f4542e8f2ec46606d3f9876faf9a5387519a2bbf90c6ee49a04f18,application/zip,raw/binance_archive_fa214b58675ec757bf04.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2024-01.zip,https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2024-01.zip,2026-09-05T08:19:43.453525+00:00,200,1523,6f284a19ebfddd1fd1a93d4bfbef9e8ef0be1bfe4302f7e96f1e11f38df31744,application/zip,raw/binance_archive_33c42d52731c41b1e041.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2025-01.zip,https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2025-01.zip,2026-09-05T08:19:44.343267+00:00,404,349,420efa550298b320a74328793d555dd03ae87c2dc6da80f86525e962564a2c3a,application/xml,raw/binance_archive_910e4808ab2cfc45ae60.bin,binance_archive
https://data.binance.vision/data/spot/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-01.zip.CHECKSUM,https://data.binance.vision/data/spot/monthly/klines/BTCUSDT/1d/BTCUSDT-1d-2025-01.zip.CHECKSUM,2026-09-05T08:19:45.459443+00:00,200,88,05d0a547d855337e21458aac72e9586949f164dd8e7b5c9390832c70cf1f8b9c,application/zip,raw/binance_checksum_d1a356e4b757507d8e75.bin,binance_checksum
https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2026-05.zip.CHECKSUM,https://data.binance.vision/data/spot/monthly/klines/USDTKZT/1d/USDTKZT-1d-2026-05.zip.CHECKSUM,2026-09-05T08:19:47.469334+00:00,200,88,d034107b1339793b84c559c9338ceae28fd1884477266a334b588f15ecb1ea8f,application/zip,raw/binance_checksum_2fa1cee88f410c5f7139.bin,binance_checksum
https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2020-01.zip.CHECKSUM,https://data.binance.vision/data/spot/monthly/klines/USDTRUB/1d/USDTRUB-1d-2020-01.zip.CHECKSUM,2026-09-05T08:19:42.217943+00:00,200,88,722444bfe50dce11e13b7e40a4ac78617f8dd3f76949801b4b15ac56a61582bd,application/zip,raw/binance_checksum_ce28da7822605680d60f.bin,binance_checksum
